"Step","a3c_Kangaroo_runseed=0 - training/episode/reward","a3c_Kangaroo_runseed=0 - training/episode/reward__MIN","a3c_Kangaroo_runseed=0 - training/episode/reward__MAX"
"16492608","800","800","800"
"16493568","1800","1800","1800"
"16494144","1600","1600","1600"
"16494176","1200","1200","1200"
"16495200","1400","1400","1400"
"16495456","1600","1600","1600"
"16495840","1800","1800","1800"
"16497600","1800","1800","1800"
"16498208","1200","1200","1200"
"16499680","1800","1800","1800"
"16500736","1800","1800","1800"
"16501088","1400","1400","1400"
"16502432","1600","1600","1600"
"16502944","1600","1600","1600"
"16504960","1800","1800","1800"
"16508928","1800","1800","1800"
"16509152","1800","1800","1800"
"16509376","1800","1800","1800"
"16509440","1800","1800","1800"
"16509824","1600","1600","1600"
"16511616","1200","1200","1200"
"16512448","1600","1600","1600"
"16512960","1800","1800","1800"
"16513952","1600","1600","1600"
"16515360","1800","1800","1800"
"16516896","1800","1800","1800"
"16517536","1800","1800","1800"
"16519456","1800","1800","1800"
"16519744","1400","1400","1400"
"16520736","1800","1800","1800"
"16521376","1400","1400","1400"
"16522272","1600","1600","1600"
"16523904","1800","1800","1800"
"16524128","1800","1800","1800"
"16525088","1800","1800","1800"
"16526688","1000","1000","1000"
"16530688","1800","1800","1800"
"16533216","1800","1800","1800"
"16533376","1800","1800","1800"
"16534048","1800","1800","1800"
"16534528","1800","1800","1800"
"16535104","1800","1800","1800"
"16535648","1800","1800","1800"
"16537344","1600","1600","1600"
"16538880","1600","1600","1600"
"16541184","1800","1800","1800"
"16542368","1800","1800","1800"
"16542400","1800","1800","1800"
"16543008","1800","1800","1800"
"16544032","1600","1600","1600"
"16544096","1800","1800","1800"
"16544448","1600","1600","1600"
"16545760","1800","1800","1800"
"16545888","1600","1600","1600"
"16546208","1800","1800","1800"
"16546784","1800","1800","1800"
"16548416","1800","1800","1800"
"16548480","1800","1800","1800"
"16550400","1800","1800","1800"
"16552704","1600","1600","1600"
"16553120","1800","1800","1800"
"16554784","1800","1800","1800"
"16555168","1800","1800","1800"
"16555840","1600","1600","1600"
"16556128","1800","1800","1800"
"16556736","1600","1600","1600"
"16557120","1600","1600","1600"
"16557600","1800","1800","1800"
"16558848","1000","1000","1000"
"16558944","1600","1600","1600"
"16560096","1600","1600","1600"
"16560992","1800","1800","1800"
"16561024","1800","1800","1800"
"16563200","1800","1800","1800"
"16564096","1800","1800","1800"
"16564800","1800","1800","1800"
"16565344","1400","1400","1400"
"16565728","1800","1800","1800"
"16566176","1800","1800","1800"
"16567584","1800","1800","1800"
"16567904","1600","1600","1600"
"16569984","1800","1800","1800"
"16570656","1200","1200","1200"
"16572000","1600","1600","1600"
"16576384","1400","1400","1400"
"16577600","1600","1600","1600"
"16577824","1600","1600","1600"
"16580544","1600","1600","1600"
"16580576","1800","1800","1800"
"16581728","1600","1600","1600"
"16581984","1200","1200","1200"
"16582592","1800","1800","1800"
"16582624","1800","1800","1800"
"16583392","1400","1400","1400"
"16583680","1400","1400","1400"
"16584896","1800","1800","1800"
"16584928","1400","1400","1400"
"16584992","1200","1200","1200"
"16585184","1400","1400","1400"
"16585312","1800","1800","1800"
"16586528","1800","1800","1800"
"16587104","1800","1800","1800"
"16587520","1800","1800","1800"
"16587936","1800","1800","1800"
"16589248","1800","1800","1800"
"16589568","1800","1800","1800"
"16590304","1600","1600","1600"
"16591584","1800","1800","1800"
"16591776","1800","1800","1800"
"16592352","1800","1800","1800"
"16593824","1800","1800","1800"
"16594272","1800","1800","1800"
"16596864","1000","1000","1000"
"16597824","1400","1400","1400"
"16598176","1800","1800","1800"
"16599520","1800","1800","1800"
"16602720","1200","1200","1200"
"16603776","1800","1800","1800"
"16604160","1800","1800","1800"
"16604224","1800","1800","1800"
"16606400","1800","1800","1800"
"16606592","1800","1800","1800"
"16606656","1800","1800","1800"
"16606784","1600","1600","1600"
"16607424","2000","2000","2000"
"16608224","1600","1600","1600"
"16608672","1800","1800","1800"
"16609216","1800","1800","1800"
"16609856","1200","1200","1200"
"16611168","1800","1800","1800"
"16611520","1200","1200","1200"
"16613216","1200","1200","1200"
"16613248","1800","1800","1800"
"16615488","1400","1400","1400"
"16619488","1800","1800","1800"
"16619808","1600","1600","1600"
"16620864","1800","1800","1800"
"16621120","1800","1800","1800"
"16622944","1800","1800","1800"
"16623616","1200","1200","1200"
"16624064","1600","1600","1600"
"16624096","1800","1800","1800"
"16624448","1600","1600","1600"
"16625888","1800","1800","1800"
"16627040","1600","1600","1600"
"16628256","1800","1800","1800"
"16628288","1600","1600","1600"
"16628992","1600","1600","1600"
"16630080","1800","1800","1800"
"16630304","1800","1800","1800"
"16630976","1600","1600","1600"
"16631296","1800","1800","1800"
"16631520","1800","1800","1800"
"16632704","1600","1600","1600"
"16633312","1600","1600","1600"
"16635008","1800","1800","1800"
"16635072","1800","1800","1800"
"16636864","1200","1200","1200"
"16637408","1200","1200","1200"
"16642048","1200","1200","1200"
"16642560","1600","1600","1600"
"16642752","1800","1800","1800"
"16645504","1000","1000","1000"
"16645856","1600","1600","1600"
"16647424","1800","1800","1800"
"16649600","1800","1800","1800"
"16649920","1600","1600","1600"
"16649984","1800","1800","1800"
"16650016","1800","1800","1800"
"16650144","1800","1800","1800"
"16650368","1200","1200","1200"
"16650688","1600","1600","1600"
"16651776","1800","1800","1800"
"16652768","1600","1600","1600"
"16652960","1800","1800","1800"
"16653216","1800","1800","1800"
"16655072","1800","1800","1800"
"16656672","1800","1800","1800"
"16658880","1800","1800","1800"
"16658976","1800","1800","1800"
"16663680","1600","1600","1600"
"16664320","1800","1800","1800"
"16666016","1600","1600","1600"
"16667168","1600","1600","1600"
"16667296","1800","1800","1800"
"16667360","1800","1800","1800"
"16669088","1800","1800","1800"
"16671168","1800","1800","1800"
"16671584","1600","1600","1600"
"16671712","1800","1800","1800"
"16671744","1400","1400","1400"
"16671936","1600","1600","1600"
"16672448","1800","1800","1800"
"16673568","1600","1600","1600"
"16674432","1800","1800","1800"
"16674976","1600","1600","1600"
"16676288","1800","1800","1800"
"16678112","1600","1600","1600"
"16678496","1200","1200","1200"
"16680288","1800","1800","1800"
"16680416","1800","1800","1800"
"16683424","1800","1800","1800"
"16685472","1800","1800","1800"
"16685984","1600","1600","1600"
"16686208","1800","1800","1800"
"16687648","1800","1800","1800"
"16688992","1600","1600","1600"
"16689024","1800","1800","1800"
"16689472","1800","1800","1800"
"16690752","1800","1800","1800"
"16691616","1000","1000","1000"
"16692864","1800","1800","1800"
"16693312","1800","1800","1800"
"16693440","1600","1600","1600"
"16693568","1800","1800","1800"
"16693664","1800","1800","1800"
"16693792","1600","1600","1600"
"16694144","1200","1200","1200"
"16694272","1800","1800","1800"
"16695136","1600","1600","1600"
"16695360","1800","1800","1800"
"16696480","1800","1800","1800"
"16700128","1600","1600","1600"
"16701888","1800","1800","1800"
"16702016","1800","1800","1800"
"16703040","1000","1000","1000"
"16707744","1400","1400","1400"
"16708032","1600","1600","1600"
"16708192","1800","1800","1800"
"16709312","1800","1800","1800"
"16710624","1800","1800","1800"
"16712608","1600","1600","1600"
"16713376","1800","1800","1800"
"16714560","1800","1800","1800"
"16714880","1800","1800","1800"
"16715104","1800","1800","1800"
"16715904","1600","1600","1600"
"16715968","1800","1800","1800"
"16716096","1800","1800","1800"
"16716960","1800","1800","1800"
"16717760","1800","1800","1800"
"16719584","1600","1600","1600"
"16721632","1800","1800","1800"
"16722656","1200","1200","1200"
"16723584","1800","1800","1800"
"16726912","1200","1200","1200"
"16732192","1800","1800","1800"
"16732544","1800","1800","1800"
"16732768","1800","1800","1800"
"16734432","1600","1600","1600"
"16734848","1800","1800","1800"
"16734944","1800","1800","1800"
"16735744","1600","1600","1600"
"16736192","1800","1800","1800"
"16736640","1800","1800","1800"
"16736960","1800","1800","1800"
"16737600","1800","1800","1800"
"16737824","1800","1800","1800"
"16738464","1800","1800","1800"
"16738496","1800","1800","1800"
"16741280","1600","1600","1600"
"16745504","1600","1600","1600"
"16746496","1800","1800","1800"
"16748576","1800","1800","1800"
"16751136","1800","1800","1800"
"16753344","1200","1200","1200"
"16754496","1600","1600","1600"
"16756032","1800","1800","1800"
"16756544","1600","1600","1600"
"16757472","1600","1600","1600"
"16758240","1800","1800","1800"
"16758400","1800","1800","1800"
"16759232","1800","1800","1800"
"16759264","1600","1600","1600"
"16760096","1600","1600","1600"
"16760928","1800","1800","1800"
"16762880","1800","1800","1800"
"16763040","1800","1800","1800"
"16764992","1600","1600","1600"
"16765056","1600","1600","1600"
"16766080","1800","1800","1800"
"16770112","1800","1800","1800"
"16770368","1000","1000","1000"
"16772928","1800","1800","1800"
"16776032","1800","1800","1800"
"16776224","1800","1800","1800"
"16777728","1800","1800","1800"
"16779296","600","600","600"
"16779584","1800","1800","1800"
"16779872","1200","1200","1200"
"16780256","1800","1800","1800"
"16780864","1400","1400","1400"
"16780896","1800","1800","1800"
"16780960","1800","1800","1800"
"16781152","1800","1800","1800"
"16782688","1600","1600","1600"
"16786912","1600","1600","1600"
"16788960","1600","1600","1600"
"16791968","1600","1600","1600"
"16792032","1800","1800","1800"
"16792832","1800","1800","1800"
"16795712","1400","1400","1400"
"16796800","1200","1200","1200"
"16797120","1800","1800","1800"
"16797344","1200","1200","1200"
"16797792","1600","1600","1600"
"16800000","1800","1800","1800"
"16801152","1600","1600","1600"
"16801536","1800","1800","1800"
"16801856","1800","1800","1800"
"16802400","1600","1600","1600"
"16802560","1800","1800","1800"
"16802816","1800","1800","1800"
"16803360","1600","1600","1600"
"16804352","1800","1800","1800"
"16806048","1800","1800","1800"
"16808384","1600","1600","1600"
"16808768","1600","1600","1600"
"16813472","1800","1800","1800"
"16815936","1800","1800","1800"
"16816160","1600","1600","1600"
"16816448","1800","1800","1800"
"16817472","1600","1600","1600"
"16818656","1600","1600","1600"
"16818720","1800","1800","1800"
"16819424","1600","1600","1600"
"16819520","1600","1600","1600"
"16821600","1600","1600","1600"
"16822976","1600","1600","1600"
"16823360","1800","1800","1800"
"16823584","1600","1600","1600"
"16824032","1800","1800","1800"
"16824224","1800","1800","1800"
"16824384","1400","1400","1400"
"16825088","1600","1600","1600"
"16826176","1800","1800","1800"
"16830048","1800","1800","1800"
"16830272","1200","1200","1200"
"16830528","1800","1800","1800"
"16832192","1800","1800","1800"
"16833472","1000","1000","1000"
"16833760","1200","1200","1200"
"16835360","1800","1800","1800"
"16837888","1800","1800","1800"
"16840384","1600","1600","1600"
"16841472","1200","1200","1200"
"16843232","1800","1800","1800"
"16844576","1800","1800","1800"
"16844608","1800","1800","1800"
"16845184","1600","1600","1600"
"16845792","1800","1800","1800"
"16846720","1800","1800","1800"
"16847904","1800","1800","1800"
"16849472","1600","1600","1600"
"16852064","1600","1600","1600"
"16852224","1600","1600","1600"
"16853856","1600","1600","1600"
"16855424","1800","1800","1800"
"16856832","1600","1600","1600"
"16860320","600","600","600"
"16860640","1800","1800","1800"
"16860672","1000","1000","1000"
"16862208","1600","1600","1600"
"16862240","1800","1800","1800"
"16862784","1800","1800","1800"
"16863296","1000","1000","1000"
"16864224","1600","1600","1600"
"16865440","1400","1400","1400"
"16866336","1800","1800","1800"
"16866784","1800","1800","1800"
"16867616","1800","1800","1800"
"16869632","1800","1800","1800"
"16869696","1200","1200","1200"
"16871136","1800","1800","1800"
"16871552","1200","1200","1200"
"16871840","2000","2000","2000"
"16872512","1800","1800","1800"
"16873376","1800","1800","1800"
"16875552","1800","1800","1800"
"16876224","1400","1400","1400"
"16877088","1600","1600","1600"
"16877472","1200","1200","1200"
"16880000","600","600","600"
"16881792","1400","1400","1400"
"16881984","1800","1800","1800"
"16882304","1800","1800","1800"
"16882336","1800","1800","1800"
"16882400","1800","1800","1800"
"16884416","1800","1800","1800"
"16885056","1800","1800","1800"
"16885888","2000","2000","2000"
"16887232","1800","1800","1800"
"16888032","1600","1600","1600"
"16888704","1200","1200","1200"
"16889312","1800","1800","1800"
"16890080","1800","1800","1800"
"16893216","1800","1800","1800"
"16893376","1800","1800","1800"
"16895936","1800","1800","1800"
"16899808","1200","1200","1200"
"16901664","1800","1800","1800"
"16903072","1800","1800","1800"
"16903872","1800","1800","1800"
"16904992","1600","1600","1600"
"16907328","1800","1800","1800"
"16907488","1800","1800","1800"
"16908864","1200","1200","1200"
"16909792","1800","1800","1800"
"16910368","1800","1800","1800"
"16911648","1800","1800","1800"
"16912768","1600","1600","1600"
"16914880","1800","1800","1800"
"16915328","1200","1200","1200"
"16915424","1800","1800","1800"
"16916672","1400","1400","1400"
"16916768","1600","1600","1600"
"16917248","1800","1800","1800"
"16920384","1400","1400","1400"
"16920704","1800","1800","1800"
"16921920","1800","1800","1800"
"16923392","1600","1600","1600"
"16925184","1600","1600","1600"
"16925632","1800","1800","1800"
"16926688","1800","1800","1800"
"16927840","1600","1600","1600"
"16929088","1800","1800","1800"
"16930656","1800","1800","1800"
"16932256","1800","1800","1800"
"16933312","1800","1800","1800"
"16934400","1800","1800","1800"
"16936640","1800","1800","1800"
"16937024","1800","1800","1800"
"16937152","1800","1800","1800"
"16938496","1600","1600","1600"
"16939040","1800","1800","1800"
"16940832","1400","1400","1400"
"16943328","1200","1200","1200"
"16943712","1800","1800","1800"
"16946464","1600","1600","1600"
"16947008","1800","1800","1800"
"16947296","1800","1800","1800"
"16949440","1600","1600","1600"
"16950272","1400","1400","1400"
"16950816","1800","1800","1800"
"16952320","1800","1800","1800"
"16952896","1600","1600","1600"
"16953920","1800","1800","1800"
"16954016","1800","1800","1800"
"16954496","1800","1800","1800"
"16955136","1800","1800","1800"
"16958048","1600","1600","1600"
"16960096","1800","1800","1800"
"16963904","1800","1800","1800"
"16964128","1800","1800","1800"
"16964960","1600","1600","1600"
"16965408","1200","1200","1200"
"16968480","1600","1600","1600"
"16968608","1200","1200","1200"
"16970144","1800","1800","1800"
"16971232","1400","1400","1400"
"16974752","1600","1600","1600"
"16975648","1800","1800","1800"
"16975680","1800","1800","1800"
"16976512","1800","1800","1800"
"16977728","1800","1800","1800"
"16979488","1400","1400","1400"
"16980128","1600","1600","1600"
"16980480","1800","1800","1800"
"16981760","1800","1800","1800"
"16985632","1800","1800","1800"
"16985856","1400","1400","1400"
"16986720","1800","1800","1800"
"16986848","1600","1600","1600"
"16989344","1200","1200","1200"
"16989888","1600","1600","1600"
"16990304","1600","1600","1600"
"16990432","1800","1800","1800"
"16990496","1800","1800","1800"
"16991584","1600","1600","1600"
