"Step","FuN_Kangaroo_runseed=0 - training/episode/reward","FuN_Kangaroo_runseed=0 - training/episode/reward__MIN","FuN_Kangaroo_runseed=0 - training/episode/reward__MAX"
"805376","0","0","0"
"805472","200","200","200"
"806240","200","200","200"
"806624","200","200","200"
"807840","0","0","0"
"807872","400","400","400"
"808032","0","0","0"
"808064","0","0","0"
"810976","200","200","200"
"811104","200","200","200"
"811264","0","0","0"
"811424","200","200","200"
"811744","200","200","200"
"812160","0","0","0"
"813472","200","200","200"
"813760","200","200","200"
"813984","200","200","200"
"814848","400","400","400"
"815296","0","0","0"
"816416","200","200","200"
"817408","200","200","200"
"818048","0","0","0"
"818272","0","0","0"
"818816","0","0","0"
"819456","200","200","200"
"821152","0","0","0"
"821664","0","0","0"
"822144","400","400","400"
"823072","400","400","400"
"823168","600","600","600"
"824032","200","200","200"
"824192","200","200","200"
"824224","200","200","200"
"824352","200","200","200"
"824672","0","0","0"
"824960","0","0","0"
"827008","0","0","0"
"827904","0","0","0"
"828160","0","0","0"
"828224","200","200","200"
"828416","0","0","0"
"828896","0","0","0"
"829184","0","0","0"
"829600","0","0","0"
"830240","0","0","0"
"830912","0","0","0"
"833184","200","200","200"
"833760","200","200","200"
"833952","0","0","0"
"834880","400","400","400"
"835904","0","0","0"
"836000","0","0","0"
"836512","600","600","600"
"836992","200","200","200"
"837472","200","200","200"
"839264","0","0","0"
"839584","200","200","200"
"839616","0","0","0"
"839968","400","400","400"
"840000","0","0","0"
"840352","200","200","200"
"840704","0","0","0"
"841472","200","200","200"
"841760","200","200","200"
"842400","200","200","200"
"842880","0","0","0"
"843136","200","200","200"
"844032","200","200","200"
"844096","200","200","200"
"844928","400","400","400"
"847808","0","0","0"
"848576","0","0","0"
"848960","0","0","0"
"849440","0","0","0"
"849568","400","400","400"
"850720","200","200","200"
"851040","600","600","600"
"851328","0","0","0"
"853312","200","200","200"
"853344","0","0","0"
"853792","0","0","0"
"855776","200","200","200"
"858240","0","0","0"
"858432","200","200","200"
"858976","0","0","0"
"859104","400","400","400"
"859200","0","0","0"
"859840","400","400","400"
"860256","0","0","0"
"860320","0","0","0"
"860384","400","400","400"
"861888","200","200","200"
"863488","200","200","200"
"863968","0","0","0"
"864192","0","0","0"
"864256","200","200","200"
"864992","200","200","200"
"865024","200","200","200"
"866560","400","400","400"
"867008","400","400","400"
"867744","0","0","0"
"869056","400","400","400"
"869152","400","400","400"
"869216","0","0","0"
"869632","400","400","400"
"869984","200","200","200"
"870688","0","0","0"
"870720","200","200","200"
"871200","200","200","200"
"875136","0","0","0"
"876320","200","200","200"
"877056","200","200","200"
"877824","0","0","0"
"878240","0","0","0"
"878272","0","0","0"
"878656","0","0","0"
"878944","200","200","200"
"879936","0","0","0"
"880992","600","600","600"
"881248","0","0","0"
"881280","200","200","200"
"881472","200","200","200"
"881632","200","200","200"
"884096","0","0","0"
"885728","0","0","0"
"886144","600","600","600"
"886176","200","200","200"
"886464","200","200","200"
"887328","200","200","200"
"887392","200","200","200"
"888032","200","200","200"
"888096","200","200","200"
"888704","200","200","200"
"890016","200","200","200"
"890240","0","0","0"
"890592","0","0","0"
"890976","200","200","200"
"892288","400","400","400"
"893280","400","400","400"
"894112","200","200","200"
"894880","0","0","0"
"895072","0","0","0"
"895488","400","400","400"
"896736","400","400","400"
"896960","0","0","0"
"897056","0","0","0"
"897888","0","0","0"
"898624","400","400","400"
"899072","0","0","0"
"899232","400","400","400"
"899392","0","0","0"
"900160","200","200","200"
"900672","400","400","400"
"901152","200","200","200"
"901664","0","0","0"
"902112","200","200","200"
"903008","0","0","0"
"903264","0","0","0"
"903840","200","200","200"
"905536","200","200","200"
"906304","200","200","200"
"906496","0","0","0"
"908064","200","200","200"
"909248","200","200","200"
"909792","0","0","0"
"910368","0","0","0"
"912192","200","200","200"
"912224","0","0","0"
"912416","0","0","0"
"912576","0","0","0"
"912640","0","0","0"
"913312","0","0","0"
"913504","0","0","0"
"913568","0","0","0"
"913760","0","0","0"
"914656","0","0","0"
"916160","200","200","200"
"916224","0","0","0"
"917568","0","0","0"
"918400","0","0","0"
"918816","0","0","0"
"919424","0","0","0"
"920448","0","0","0"
"921248","0","0","0"
"921440","0","0","0"
"922688","200","200","200"
"923104","0","0","0"
"923712","200","200","200"
"924544","0","0","0"
"925056","0","0","0"
"925312","0","0","0"
"925472","0","0","0"
"926368","0","0","0"
"926880","600","600","600"
"927200","0","0","0"
"927296","200","200","200"
"927872","0","0","0"
"929440","200","200","200"
"932160","200","200","200"
"932544","0","0","0"
"933504","200","200","200"
"935488","400","400","400"
"935904","200","200","200"
"936448","200","200","200"
"936480","0","0","0"
"936640","200","200","200"
"937184","200","200","200"
"937792","200","200","200"
"937920","200","200","200"
"938048","200","200","200"
"938240","200","200","200"
"938464","200","200","200"
"939072","200","200","200"
"940000","0","0","0"
"941312","200","200","200"
"941600","0","0","0"
"942304","200","200","200"
"943040","400","400","400"
"946528","400","400","400"
"946656","200","200","200"
"946784","400","400","400"
"947840","0","0","0"
"948096","200","200","200"
"949856","0","0","0"
"949984","200","200","200"
"950720","0","0","0"
"950944","400","400","400"
"951520","200","200","200"
"951904","200","200","200"
"952032","200","200","200"
"952160","0","0","0"
"952384","200","200","200"
"952928","600","600","600"
"953376","200","200","200"
"953472","400","400","400"
"955552","0","0","0"
"956032","400","400","400"
"956160","600","600","600"
"957248","200","200","200"
"957440","400","400","400"
"959072","200","200","200"
"959488","400","400","400"
"960640","200","200","200"
"961536","0","0","0"
"961664","200","200","200"
"961760","400","400","400"
"962112","0","0","0"
"962496","0","0","0"
"962880","0","0","0"
"962912","200","200","200"
"965760","400","400","400"
"965792","200","200","200"
"968288","0","0","0"
"968384","0","0","0"
"969312","200","200","200"
"969856","200","200","200"
"971808","0","0","0"
"972256","200","200","200"
"974048","400","400","400"
"974176","200","200","200"
"974400","200","200","200"
"974944","0","0","0"
"975328","200","200","200"
"975712","400","400","400"
"975968","400","400","400"
"977568","0","0","0"
"978304","0","0","0"
"978912","200","200","200"
"979136","0","0","0"
"979520","200","200","200"
"979776","200","200","200"
"980224","0","0","0"
"980416","400","400","400"
"981216","600","600","600"
"981952","0","0","0"
"981984","400","400","400"
"983392","0","0","0"
"985056","200","200","200"
"986976","200","200","200"
"987072","200","200","200"
"987328","400","400","400"
"987616","600","600","600"
"988160","400","400","400"
"989120","0","0","0"
"989504","0","0","0"
"989792","200","200","200"
"989856","0","0","0"
"989952","0","0","0"
"991040","0","0","0"
"991136","0","0","0"
"991328","200","200","200"
"992672","400","400","400"
"994272","200","200","200"
"994304","200","200","200"
"995200","400","400","400"
"996416","200","200","200"
"997344","0","0","0"
"998624","200","200","200"
"999904","400","400","400"
"1000000","0","0","0"
"1000896","0","0","0"
"1000960","0","0","0"
"1001248","200","200","200"
"1004224","200","200","200"
"1004416","400","400","400"
"1004448","200","200","200"
"1004608","200","200","200"
"1004640","200","200","200"
"1006272","0","0","0"
"1006560","0","0","0"
"1007104","200","200","200"
"1008992","400","400","400"
"1009024","200","200","200"
"1009376","0","0","0"
"1009728","0","0","0"
"1010112","200","200","200"
"1012032","200","200","200"
"1012640","200","200","200"
"1013280","800","800","800"
"1013696","0","0","0"
"1013792","200","200","200"
"1014336","200","200","200"
"1014976","0","0","0"
"1016064","400","400","400"
"1016960","200","200","200"
"1018720","200","200","200"
"1019008","0","0","0"
"1019424","0","0","0"
"1019680","200","200","200"
"1020288","200","200","200"
"1020608","200","200","200"
"1020736","0","0","0"
"1021568","200","200","200"
"1021632","200","200","200"
"1021792","200","200","200"
"1023200","0","0","0"
"1023776","0","0","0"
"1024640","200","200","200"
"1024800","0","0","0"
"1024832","200","200","200"
"1025248","400","400","400"
"1025536","0","0","0"
"1026368","200","200","200"
"1028800","400","400","400"
"1029120","200","200","200"
"1029952","400","400","400"
"1030752","0","0","0"
"1030912","0","0","0"
"1031616","400","400","400"
"1031648","200","200","200"
"1032512","200","200","200"
"1032672","0","0","0"
"1033216","200","200","200"
"1034016","200","200","200"
"1035552","400","400","400"
"1035776","0","0","0"
"1035872","200","200","200"
"1036000","200","200","200"
"1037056","200","200","200"
"1040064","200","200","200"
"1040960","400","400","400"
"1042304","400","400","400"
"1042656","400","400","400"
"1043200","200","200","200"
"1043488","400","400","400"
"1043616","200","200","200"
"1044256","400","400","400"
"1044608","200","200","200"
"1045792","200","200","200"
"1048704","400","400","400"
"1048800","400","400","400"
"1049760","400","400","400"
"1051392","200","200","200"
"1051968","600","600","600"
"1052000","0","0","0"
"1053216","200","200","200"
"1053280","0","0","0"
"1054048","400","400","400"
"1054752","200","200","200"
"1054880","400","400","400"
"1055008","400","400","400"
"1055360","0","0","0"
"1055616","0","0","0"
"1056064","400","400","400"
"1056480","400","400","400"
"1058400","600","600","600"
"1058432","0","0","0"
"1059776","200","200","200"
"1060128","400","400","400"
"1061600","200","200","200"
"1062496","200","200","200"
"1062720","400","400","400"
"1062752","200","200","200"
"1063232","400","400","400"
"1063776","200","200","200"
"1063904","600","600","600"
"1065888","600","600","600"
"1066144","200","200","200"
"1066176","600","600","600"
"1066496","400","400","400"
"1066784","400","400","400"
"1067072","400","400","400"
"1067488","400","400","400"
"1067520","600","600","600"
"1068992","200","200","200"
"1069664","600","600","600"
"1071264","400","400","400"
"1071552","600","600","600"
"1072160","0","0","0"
"1073952","0","0","0"
"1075328","0","0","0"
"1075488","400","400","400"
"1076704","400","400","400"
"1077312","600","600","600"
"1079008","200","200","200"
"1079136","200","200","200"
"1079168","0","0","0"
"1079520","200","200","200"
"1079776","0","0","0"
"1080288","0","0","0"
"1082112","200","200","200"
"1083296","200","200","200"
"1084096","600","600","600"
"1084608","0","0","0"
"1084736","0","0","0"
"1085120","200","200","200"
"1086432","200","200","200"
"1086976","200","200","200"
"1087008","200","200","200"
"1088992","0","0","0"
"1089536","0","0","0"
"1090400","0","0","0"
"1090848","0","0","0"
"1092192","0","0","0"
"1092320","0","0","0"
"1093280","0","0","0"
"1093504","200","200","200"
"1093632","200","200","200"
"1094208","0","0","0"
"1095232","200","200","200"
"1095680","200","200","200"
"1095776","0","0","0"
"1096800","200","200","200"
"1098368","0","0","0"
"1099456","0","0","0"
"1099584","0","0","0"
"1101216","0","0","0"
"1101696","400","400","400"
"1101984","0","0","0"
"1102432","200","200","200"
"1102560","0","0","0"
"1103168","200","200","200"
"1103712","200","200","200"
"1104384","0","0","0"
"1104864","200","200","200"
"1105088","200","200","200"
"1105760","400","400","400"
"1106528","200","200","200"
"1106752","200","200","200"
"1107200","400","400","400"
"1107584","0","0","0"
"1107616","0","0","0"
"1108160","200","200","200"
"1108672","0","0","0"
"1111840","200","200","200"
"1113472","0","0","0"
"1114528","0","0","0"
"1114720","200","200","200"
"1115296","200","200","200"
"1116288","200","200","200"
"1116512","400","400","400"
"1116800","200","200","200"
"1117152","0","0","0"
"1117408","200","200","200"
"1117920","0","0","0"
"1118432","0","0","0"
"1118688","200","200","200"
"1119744","0","0","0"
"1120096","200","200","200"
"1121344","200","200","200"
"1122496","200","200","200"
"1124928","200","200","200"
"1125504","0","0","0"
"1125664","200","200","200"
"1125696","0","0","0"
"1126016","0","0","0"
"1127296","200","200","200"
"1128000","200","200","200"
"1128544","0","0","0"
"1129312","200","200","200"
"1129920","200","200","200"
"1130240","400","400","400"
"1131584","200","200","200"
"1131680","0","0","0"
"1132064","200","200","200"
"1133152","600","600","600"
"1133760","400","400","400"
"1134688","200","200","200"
"1135392","200","200","200"
"1136480","200","200","200"
"1136544","400","400","400"
"1137024","0","0","0"
"1138112","400","400","400"
"1139392","0","0","0"
"1139712","400","400","400"
"1140480","200","200","200"
"1140512","0","0","0"
"1140640","200","200","200"
"1142080","200","200","200"
"1142208","200","200","200"
"1143168","200","200","200"
"1143296","0","0","0"
"1144704","200","200","200"
"1144800","400","400","400"
"1145152","800","800","800"
"1145344","0","0","0"
"1146304","200","200","200"
"1146432","0","0","0"
"1146720","200","200","200"
"1146912","200","200","200"
"1147776","200","200","200"
"1148320","400","400","400"
"1149632","200","200","200"
"1150400","0","0","0"
"1151936","600","600","600"
"1152512","0","0","0"
"1153600","0","0","0"
"1154176","200","200","200"
"1156672","200","200","200"
"1156896","200","200","200"
"1157376","400","400","400"
"1159424","200","200","200"
"1161280","400","400","400"
"1161536","0","0","0"
"1162752","200","200","200"
"1163136","400","400","400"
"1163232","200","200","200"
"1163808","400","400","400"
"1163936","0","0","0"
"1165088","200","200","200"
"1166432","200","200","200"
"1166496","400","400","400"
"1166592","200","200","200"
"1168512","200","200","200"
"1168864","200","200","200"
"1168928","400","400","400"
"1169312","200","200","200"
"1169728","200","200","200"
"1169856","200","200","200"
"1170112","200","200","200"
"1171008","400","400","400"
"1172288","600","600","600"
"1172960","200","200","200"
"1173440","600","600","600"
"1174016","200","200","200"
"1174144","400","400","400"
"1175488","200","200","200"
"1175648","400","400","400"
"1175680","600","600","600"
"1177696","400","400","400"
"1177824","400","400","400"
"1178912","400","400","400"
"1179232","400","400","400"
"1179936","200","200","200"
"1181312","400","400","400"
"1181600","200","200","200"
"1181792","0","0","0"
"1182624","400","400","400"
"1183552","200","200","200"
"1184000","200","200","200"
"1184064","200","200","200"
"1184480","200","200","200"
"1184768","200","200","200"
"1185504","800","800","800"
"1185856","600","600","600"
"1186144","200","200","200"
"1186240","600","600","600"
"1187136","400","400","400"
"1187360","800","800","800"
"1187520","400","400","400"
"1188768","400","400","400"
"1190944","200","200","200"
"1191264","600","600","600"
"1191488","400","400","400"
"1192352","400","400","400"
"1192640","400","400","400"
"1192832","400","400","400"
"1193952","400","400","400"
"1196192","200","200","200"
"1196768","400","400","400"
"1196928","200","200","200"
"1196992","600","600","600"
"1198944","400","400","400"
"1199040","600","600","600"
"1201952","400","400","400"
"1202368","400","400","400"
"1203904","400","400","400"
"1204032","400","400","400"
"1206368","400","400","400"
"1206656","200","200","200"
"1206848","400","400","400"
"1207520","200","200","200"
"1207872","400","400","400"
"1208480","400","400","400"
"1208800","400","400","400"
"1209952","200","200","200"
"1211936","400","400","400"
"1212000","200","200","200"
"1213120","800","800","800"
"1213664","200","200","200"
"1214080","400","400","400"
"1214816","400","400","400"
"1216576","400","400","400"
"1216928","400","400","400"
"1217728","200","200","200"
"1217792","600","600","600"
"1218304","600","600","600"
"1221376","200","200","200"
"1222432","400","400","400"
"1222592","600","600","600"
"1223008","400","400","400"
"1224448","400","400","400"
"1224672","400","400","400"
"1225632","400","400","400"
"1226144","400","400","400"
"1226720","400","400","400"
"1227840","400","400","400"
"1227968","400","400","400"
"1228640","400","400","400"
"1228992","600","600","600"
"1229280","400","400","400"
"1229760","400","400","400"
"1230048","200","200","200"
"1232800","200","200","200"
"1234176","200","200","200"
"1234336","400","400","400"
"1235584","600","600","600"
"1235616","400","400","400"
"1236256","200","200","200"
"1236448","200","200","200"
"1237344","600","600","600"
"1239168","400","400","400"
"1239392","400","400","400"
"1239488","200","200","200"
"1239520","400","400","400"
"1239840","200","200","200"
"1240288","400","400","400"
"1240736","400","400","400"
"1241504","200","200","200"
"1242848","400","400","400"
"1244064","400","400","400"
"1245088","400","400","400"
"1246208","600","600","600"
"1247840","400","400","400"
"1248000","400","400","400"
"1249664","400","400","400"
"1250496","400","400","400"
"1251360","200","200","200"
"1252192","400","400","400"
"1252256","200","200","200"
"1253024","400","400","400"
"1253280","200","200","200"
"1254496","400","400","400"
"1254592","600","600","600"
"1254848","400","400","400"
"1254944","400","400","400"
"1256992","400","400","400"
"1257024","400","400","400"
"1257856","400","400","400"
"1258560","400","400","400"
"1259552","200","200","200"
"1259808","400","400","400"
