"Step","MDM_Frostbite_25_3 - hierarchy_use/hierarchy_selected_3","MDM_Frostbite_25_3 - hierarchy_use/hierarchy_selected_3__MIN","MDM_Frostbite_25_3 - hierarchy_use/hierarchy_selected_3__MAX","MDM_Frostbite_25_2 - hierarchy_use/hierarchy_selected_3","MDM_Frostbite_25_2 - hierarchy_use/hierarchy_selected_3__MIN","MDM_Frostbite_25_2 - hierarchy_use/hierarchy_selected_3__MAX","MDM_Frostbite_25_1 - hierarchy_use/hierarchy_selected_3","MDM_Frostbite_25_1 - hierarchy_use/hierarchy_selected_3__MIN","MDM_Frostbite_25_1 - hierarchy_use/hierarchy_selected_3__MAX"
"75135776","","","","","","","1","1","1"
"75135872","1","1","1","","","","","",""
"75146720","","","","1","1","1","","",""
"75147904","","","","","","","1","1","1"
"75148608","1","1","1","","","","","",""
"75160608","1","1","1","","","","","",""
"75160768","","","","","","","1","1","1"
"75161248","","","","1","1","1","","",""
"75171296","1","1","1","","","","","",""
"75173888","","","","","","","1","1","1"
"75174016","","","","1","1","1","","",""
"75186816","","","","","","","1","1","1"
"75186848","1","1","1","1","1","1","","",""
"75198816","","","","1","1","1","","",""
"75199680","1","1","1","","","","","",""
"75199872","","","","","","","1","1","1"
"75211616","","","","1","1","1","","",""
"75212128","1","1","1","","","","","",""
"75212704","","","","","","","1","1","1"
"75225120","1","1","1","","","","","",""
"75225216","","","","1","1","1","","",""
"75225408","","","","","","","1","1","1"
"75236864","1","1","1","","","","","",""
"75237312","","","","","","","1","1","1"
"75238336","","","","1","1","1","","",""
"75250144","","","","","","","1","1","1"
"75250976","1","1","1","","","","","",""
"75251008","","","","1","1","1","","",""
"75261856","1","1","1","","","","","",""
"75263200","","","","","","","1","1","1"
"75263744","","","","1","1","1","","",""
"75275264","1","1","1","","","","","",""
"75275552","","","","","","","1","1","1"
"75276416","","","","1","1","1","","",""
"75287552","","","","1","1","1","","",""
"75289088","","","","","","","1","1","1"
"75289536","1","1","1","","","","","",""
"75300672","","","","","","","1","1","1"
"75301312","1","1","1","","","","","",""
"75301632","","","","1","1","1","","",""
"75313312","1","1","1","","","","","",""
"75314048","","","","","","","1","1","1"
"75315104","","","","1","1","1","","",""
"75326464","","","","1","1","1","","",""
"75327712","1","1","1","","","","","",""
"75327808","","","","","","","1","1","1"
"75338880","","","","","","","1","1","1"
"75340576","1","1","1","","","","","",""
"75340672","","","","1","1","1","","",""
"75352928","","","","1","1","1","","",""
"75353440","1","1","1","","","","","",""
"75353472","","","","","","","1","1","1"
"75365152","","","","","","","1","1","1"
"75366048","1","1","1","1","1","1","","",""
"75378528","","","","1","1","1","","",""
"75378816","1","1","1","","","","","",""
"75379040","","","","","","","1","1","1"
"75391200","","","","","","","1","1","1"
"75391776","1","1","1","","","","","",""
"75391808","","","","1","1","1","","",""
"75403744","","","","","","","1","1","1"
"75404096","","","","1","1","1","","",""
"75404480","1","1","1","","","","","",""
"75417184","","","","1","1","1","","",""
"75417504","1","1","1","","","","","",""
"75417536","","","","","","","1","1","1"
"75429184","1","1","1","","","","","",""
"75430112","","","","1","1","1","","",""
"75430272","","","","","","","1","1","1"
"75442560","","","","","","","1","1","1"
"75442720","1","1","1","1","1","1","","",""
"75453984","","","","1","1","1","","",""
"75455200","1","1","1","","","","","",""
"75455648","","","","","","","1","1","1"
"75468480","","","","1","1","1","","",""
"75468640","","","","","","","1","1","1"
"75468768","1","1","1","","","","","",""
"75479840","","","","","","","1","1","1"
"75481120","","","","1","1","1","","",""
"75481472","1","1","1","","","","","",""
"75493184","1","1","1","","","","","",""
"75493568","","","","1","1","1","","",""
"75493984","","","","","","","0.994140625","0.994140625","0.994140625"
"75506240","","","","","","","1","1","1"
"75506816","1","1","1","","","","","",""
"75506944","","","","1","1","1","","",""
"75518240","","","","","","","1","1","1"
"75518592","1","1","1","","","","","",""
"75519936","","","","1","1","1","","",""
"75531360","","","","1","1","1","","",""
"75532384","","","","","","","1","1","1"
"75532448","1","1","1","","","","","",""
"75543584","","","","","","","1","1","1"
"75544320","1","1","1","","","","","",""
"75545408","","","","1","1","1","","",""
"75556032","","","","1","1","1","","",""
"75557312","1","1","1","","","","","",""
"75557888","","","","","","","1","1","1"
"75570048","","","","","","","1","1","1"
"75570400","1","1","1","","","","","",""
"75570528","","","","1","1","1","","",""
"75579136","","","","1","1","1","","",""
"75582176","","","","","","","1","1","1"
"75583680","1","1","1","","","","","",""
"75596288","","","","","","","1","1","1"
"75596416","","","","1","1","1","","",""
"75596640","1","1","1","","","","","",""
"75608192","","","","1","1","1","","",""
"75609248","1","1","1","","","","","",""
"75609536","","","","","","","1","1","1"
"75621376","","","","","","","1","1","1"
"75622080","","","","1","1","1","","",""
"75622144","1","1","1","","","","","",""
"75634208","1","1","1","","","","","",""
"75634432","","","","","","","1","1","1"
"75634976","","","","1","1","1","","",""
"75644960","1","1","1","","","","","",""
"75647456","","","","","","","1","1","1"
"75647584","","","","1","1","1","","",""
"75658304","","","","1","1","1","","",""
"75660576","","","","","","","1","1","1"
"75660704","1","1","1","","","","","",""
"75671200","1","1","1","","","","","",""
"75672064","","","","","","","1","1","1"
"75673408","","","","1","1","1","","",""
"75684928","","","","","","","1","1","1"
"75685952","","","","1","1","1","","",""
"75686240","1","1","1","","","","","",""
"75698464","1","1","1","","","","","",""
"75698624","","","","1","1","1","","",""
"75699136","","","","","","","1","1","1"
"75711136","1","1","1","","","","","",""
"75711648","","","","","","","1","1","1"
"75711744","","","","1","1","1","","",""
"75723008","","","","","","","1","1","1"
"75723936","","","","1","1","1","","",""
"75724320","1","1","1","","","","","",""
"75736416","","","","1","1","1","","",""
"75737056","1","1","1","","","","","",""
"75737504","","","","","","","1","1","1"
"75749632","1","1","1","","","","","",""
"75750144","","","","1","1","1","","",""
"75750304","","","","","","","1","1","1"
"75760832","1","1","1","","","","","",""
"75762656","","","","","","","1","1","1"
"75762848","","","","1","1","1","","",""
"75772736","","","","1","1","1","","",""
"75775456","1","1","1","","","","","",""
"75775488","","","","","","","1","1","1"
"75786816","","","","","","","1","1","1"
"75788256","","","","1","1","1","","",""
"75788480","1","1","1","","","","","",""
"75800064","1","1","1","","","","","",""
"75801504","","","","","","","0.994140625","0.994140625","0.994140625"
"75801568","","","","1","1","1","","",""
"75810432","1","1","1","","","","","",""
"75813248","","","","1","1","1","","",""
"75813568","","","","","","","1","1","1"
"75825216","","","","1","1","1","","",""
"75826624","","","","","","","1","1","1"
"75827136","1","1","1","","","","","",""
"75838944","","","","1","1","1","","",""
"75839104","1","1","1","","","","","",""
"75839424","","","","","","","1","1","1"
"75851968","1","1","1","","","","","",""
"75852640","","","","1","1","1","","",""
"75852672","","","","","","","1","1","1"
"75863936","1","1","1","","","","","",""
"75864896","","","","1","1","1","","",""
"75865056","","","","","","","0.994140625","0.994140625","0.994140625"
"75878016","","","","1","1","1","","",""
"75878208","1","1","1","","","","","",""
"75878272","","","","","","","1","1","1"
"75889120","1","1","1","","","","","",""
"75889632","","","","1","1","1","","",""
"75889888","","","","","","","1","1","1"
"75903360","1","1","1","","","","","",""
"75903424","","","","1","1","1","","",""
"75903616","","","","","","","1","1","1"
"75913696","","","","","","","1","1","1"
"75916352","","","","1","1","1","","",""
"75916704","1","1","1","","","","","",""
"75928352","1","1","1","","","","","",""
"75929184","","","","1","1","1","","",""
"75929504","","","","","","","1","1","1"
"75941536","1","1","1","","","","","",""
"75942048","","","","1","1","1","","",""
"75942368","","","","","","","1","1","1"
"75954720","1","1","1","","","","","",""
"75954880","","","","","","","1","1","1"
"75955040","","","","1","1","1","","",""
"75966688","","","","1","1","1","","",""
"75967232","1","1","1","","","","","",""
"75967776","","","","","","","1","1","1"
"75978784","","","","1","1","1","","",""
"75980064","","","","","","","1","1","1"
"75980256","1","1","1","","","","","",""
"75993376","1","1","1","","","","","",""
"75993504","","","","1","1","1","","",""
"75993568","","","","","","","1","1","1"
"76005216","","","","","","","1","1","1"
"76006176","","","","1","1","1","","",""
"76006336","1","1","1","","","","","",""
"76017856","","","","","","","1","1","1"
"76018816","","","","1","1","1","","",""
"76019040","1","1","1","","","","","",""
"76030048","","","","","","","1","1","1"
"76031744","","","","1","1","1","","",""
"76031776","1","1","1","","","","","",""
"76041024","","","","","","","1","1","1"
"76043456","","","","1","1","1","","",""
"76044448","1","1","1","","","","","",""
"76056832","1","1","1","","","","","",""
"76056896","","","","1","1","1","","",""
"76056928","","","","","","","1","1","1"
"76069888","","","","","","","1","1","1"
"76069984","","","","1","1","1","","",""
"76070336","1","1","1","","","","","",""
"76081696","1","1","1","","","","","",""
"76083072","","","","","","","1","1","1"
"76083104","","","","1","1","1","","",""
"76095008","","","","","","","1","1","1"
"76095328","","","","1","1","1","","",""
"76095968","1","1","1","","","","","",""
"76108512","1","1","1","","","","","",""
"76108576","","","","1","1","1","","",""
"76108608","","","","","","","1","1","1"
"76120992","","","","","","","1","1","1"
"76121184","","","","1","1","1","","",""
"76121344","1","1","1","","","","","",""
"76132128","","","","1","1","1","","",""
"76133024","","","","","","","1","1","1"
"76133696","1","1","1","","","","","",""
"76145632","","","","1","1","1","","",""
"76145920","1","1","1","","","","","",""
"76146816","","","","","","","1","1","1"
"76158272","","","","","","","1","1","1"
"76159488","","","","1","1","1","","",""
"76159936","1","1","1","","","","","",""
"76171584","","","","","","","1","1","1"
"76172064","1","1","1","","","","","",""
"76172480","","","","1","1","1","","",""
"76184096","","","","1","1","1","","",""
"76184800","1","1","1","","","","","",""
"76185504","","","","","","","1","1","1"
"76197984","","","","","","","1","1","1"
"76198272","1","1","1","","","","","",""
"76198336","","","","1","1","1","","",""
"76207040","","","","1","1","1","","",""
"76209952","1","1","1","","","","","",""
"76210176","","","","","","","1","1","1"
"76222592","1","1","1","","","","","",""
"76223808","","","","1","1","1","","",""
"76223840","","","","","","","1","1","1"
"76235264","","","","1","1","1","","",""
"76235904","","","","","","","1","1","1"
"76236768","1","1","1","","","","","",""
"76248800","1","1","1","","","","","",""
"76249152","","","","1","1","1","","",""
"76249376","","","","","","","1","1","1"
"76260416","","","","1","1","1","","",""
"76262240","","","","","","","1","1","1"
"76262368","1","1","1","","","","","",""
"76273184","1","1","1","","","","","",""
"76274688","","","","","","","1","1","1"
"76275136","","","","1","1","1","","",""
"76287072","1","1","1","","","","","",""
"76287520","","","","1","1","1","","",""
"76287808","","","","","","","1","1","1"
"76299776","","","","1","1","1","","",""
"76300512","1","1","1","","","","","",""
"76300768","","","","","","","1","1","1"
"76313024","","","","1","1","1","","",""
"76313248","1","1","1","","","","","",""
"76313568","","","","","","","1","1","1"
"76324960","","","","1","1","1","","",""
"76325792","","","","","","","1","1","1"
"76326176","1","1","1","","","","","",""
"76338016","","","","","","","1","1","1"
"76338464","","","","1","1","1","","",""
"76339072","1","1","1","","","","","",""
"76351136","","","","","","","1","1","1"
"76351648","1","1","1","","","","","",""
"76351808","","","","1","1","1","","",""
"76363744","","","","","","","1","1","1"
"76364608","","","","1","1","1","","",""
"76364736","1","1","1","","","","","",""
"76376064","1","1","1","","","","","",""
"76377184","","","","1","1","1","","",""
"76377568","","","","","","","1","1","1"
"76389664","","","","1","1","1","","",""
"76390208","","","","","","","1","1","1"
"76390272","1","1","1","","","","","",""
"76401728","","","","","","","1","1","1"
"76402976","","","","1","1","1","","",""
"76403040","1","1","1","","","","","",""
"76414144","","","","1","1","1","","",""
"76414176","1","1","1","","","","","",""
"76415968","","","","","","","1","1","1"
"76427392","","","","","","","1","1","1"
"76428160","1","1","1","","","","","",""
"76428608","","","","1","1","1","","",""
"76440704","1","1","1","","","","","",""
"76441056","","","","","","","1","1","1"
"76441472","","","","1","1","1","","",""
"76452640","","","","1","1","1","","",""
"76453760","","","","","","","1","1","1"
"76454208","1","1","1","","","","","",""
"76466720","1","1","1","","","","","",""
"76466976","","","","","","","1","1","1"
"76467136","","","","1","1","1","","",""
"76479008","1","1","1","","","","","",""
"76479424","","","","","","","1","1","1"
"76479712","","","","1","1","1","","",""
"76490336","1","1","1","","","","","",""
"76492032","","","","","","","1","1","1"
"76492256","","","","1","1","1","","",""
"76504352","","","","1","1","1","","",""
"76505248","1","1","1","","","","","",""
"76505376","","","","","","","1","1","1"
"76517600","","","","","","","1","1","1"
"76517632","","","","1","1","1","","",""
"76518304","1","1","1","","","","","",""
"76529568","0.994140625","0.994140625","0.994140625","","","","","",""
"76530528","","","","1","1","1","","",""
"76531136","","","","","","","1","1","1"
"76541504","0.96875","0.96875","0.96875","","","","","",""
"76543136","","","","","","","1","1","1"
"76543840","","","","1","1","1","","",""
"76555872","","","","","","","1","1","1"
"76556032","","","","1","1","1","","",""
"76556640","0.953125","0.953125","0.953125","","","","","",""
"76568288","0.955078125","0.955078125","0.955078125","","","","","",""
"76569504","","","","1","1","1","","",""
