"Step","MDM_Kangaroo_25_3 - hierarchy_use/hierarchy_selected_3","MDM_Kangaroo_25_3 - hierarchy_use/hierarchy_selected_3__MIN","MDM_Kangaroo_25_3 - hierarchy_use/hierarchy_selected_3__MAX","MDM_Kangaroo_25_2 - hierarchy_use/hierarchy_selected_3","MDM_Kangaroo_25_2 - hierarchy_use/hierarchy_selected_3__MIN","MDM_Kangaroo_25_2 - hierarchy_use/hierarchy_selected_3__MAX","MDM_Kangaroo_25_1 - hierarchy_use/hierarchy_selected_3","MDM_Kangaroo_25_1 - hierarchy_use/hierarchy_selected_3__MIN","MDM_Kangaroo_25_1 - hierarchy_use/hierarchy_selected_3__MAX"
"2623072","","","","","","","0","0","0"
"2623808","","","","0","0","0","","",""
"2623936","0.005859375","0.005859375","0.005859375","","","","","",""
"2636320","","","","","","","0","0","0"
"2636512","","","","0","0","0","","",""
"2636768","0","0","0","","","","","",""
"2648576","","","","0","0","0","","",""
"2648992","","","","","","","0","0","0"
"2649568","0.005859375","0.005859375","0.005859375","","","","","",""
"2661600","","","","0.005859375","0.005859375","0.005859375","","",""
"2662176","","","","","","","0","0","0"
"2662368","0.005859375","0.005859375","0.005859375","","","","","",""
"2674816","","","","0","0","0","","",""
"2674976","","","","","","","0","0","0"
"2675040","0","0","0","","","","","",""
"2687360","","","","","","","0","0","0"
"2687680","0.005859375","0.005859375","0.005859375","","","","","",""
"2687936","","","","0","0","0","","",""
"2699328","","","","","","","0","0","0"
"2700352","0","0","0","","","","","",""
"2700512","","","","0.001953125","0.001953125","0.001953125","","",""
"2712064","","","","0.00390625","0.00390625","0.00390625","","",""
"2713248","0","0","0","","","","","",""
"2713312","","","","","","","0","0","0"
"2725792","","","","","","","0","0","0"
"2725856","0","0","0","","","","","",""
"2726208","","","","0","0","0","","",""
"2737792","","","","","","","0","0","0"
"2739072","","","","0","0","0","","",""
"2739168","0","0","0","","","","","",""
"2751392","","","","","","","0","0","0"
"2751968","0","0","0","0","0","0","","",""
"2764128","0.01171875","0.01171875","0.01171875","","","","","",""
"2764416","","","","0","0","0","","",""
"2764480","","","","","","","0","0","0"
"2776736","","","","0","0","0","","",""
"2776768","","","","","","","0","0","0"
"2777280","0","0","0","","","","","",""
"2789056","","","","0","0","0","","",""
"2790304","","","","","","","0","0","0"
"2790368","0","0","0","","","","","",""
"2802272","0","0","0","","","","","",""
"2803136","","","","0","0","0","","",""
"2803168","","","","","","","0","0","0"
"2815008","","","","0","0","0","","",""
"2815456","0","0","0","","","","","",""
"2815776","","","","","","","0","0","0"
"2827296","","","","0","0","0","","",""
"2828224","","","","","","","0","0","0"
"2828544","0","0","0","","","","","",""
"2841376","","","","","","","0","0","0"
"2841472","0.005859375","0.005859375","0.005859375","0","0","0","","",""
"2853440","","","","0","0","0","","",""
"2853728","0","0","0","","","","","",""
"2854368","","","","","","","0","0","0"
"2866784","0","0","0","","","","","",""
"2867008","","","","","","","0","0","0"
"2867136","","","","0","0","0","","",""
"2878560","0","0","0","","","","","",""
"2879072","","","","","","","0","0","0"
"2879904","","","","0","0","0","","",""
"2891808","","","","","","","0","0","0"
"2891872","0.005859375","0.005859375","0.005859375","","","","","",""
"2892672","","","","0","0","0","","",""
"2904864","","","","","","","0","0","0"
"2905120","0","0","0","","","","","",""
"2905440","","","","0.005859375","0.005859375","0.005859375","","",""
"2917280","0.005859375","0.005859375","0.005859375","","","","","",""
"2918144","","","","0","0","0","","",""
"2918208","","","","","","","0","0","0"
"2930816","","","","","","","0","0","0"
"2930880","0","0","0","0","0","0","","",""
"2943424","0","0","0","0","0","0","","",""
"2943936","","","","","","","0","0","0"
"2955520","0","0","0","","","","","",""
"2956224","","","","","","","0","0","0"
"2956512","","","","0","0","0","","",""
"2968992","0.005859375","0.005859375","0.005859375","","","","","",""
"2969248","","","","0","0","0","","",""
"2969568","","","","","","","0","0","0"
"2981376","","","","0","0","0","","",""
"2982176","","","","","","","0","0","0"
"2982368","0","0","0","","","","","",""
"2994688","","","","0","0","0","","",""
"2995008","0","0","0","","","","","",""
"2995104","","","","","","","0","0","0"
"3007360","0.005859375","0.005859375","0.005859375","","","","","",""
"3007552","","","","","","","0","0","0"
"3007904","","","","0","0","0","","",""
"3020096","","","","0","0","0","","",""
"3020224","0","0","0","","","","","",""
"3020576","","","","","","","0","0","0"
"3033184","","","","0","0","0","","",""
"3033312","0","0","0","","","","","",""
"3033504","","","","","","","0","0","0"
"3045536","","","","0","0","0","","",""
"3045856","0","0","0","","","","","",""
"3046048","","","","","","","0","0","0"
"3058592","","","","","","","0","0","0"
"3058752","0","0","0","","","","","",""
"3058816","","","","0","0","0","","",""
"3070400","","","","","","","0","0","0"
"3071936","0","0","0","","","","","",""
"3071968","","","","0","0","0","","",""
"3084096","","","","0","0","0","","",""
"3084512","","","","","","","0","0","0"
"3084672","0.01171875","0.01171875","0.01171875","","","","","",""
"3097344","","","","","","","0","0","0"
"3097504","0","0","0","","","","","",""
"3097536","","","","0","0","0","","",""
"3109728","","","","","","","0","0","0"
"3109920","","","","0","0","0","","",""
"3110240","0.01171875","0.01171875","0.01171875","","","","","",""
"3122848","","","","","","","0","0","0"
"3122976","","","","0","0","0","","",""
"3123008","0.01171875","0.01171875","0.01171875","","","","","",""
"3135296","","","","","","","0","0","0"
"3135648","0","0","0","","","","","",""
"3135904","","","","0","0","0","","",""
"3148288","0","0","0","","","","","",""
"3148640","","","","0.005859375","0.005859375","0.005859375","0","0","0"
"3160256","","","","","","","0","0","0"
"3160832","0.001953125","0.001953125","0.001953125","","","","","",""
"3161344","","","","0","0","0","","",""
"3173408","","","","0","0","0","","",""
"3173920","0.00390625","0.00390625","0.00390625","","","","","",""
"3174272","","","","","","","0","0","0"
"3186688","0","0","0","","","","","",""
"3186752","","","","","","","0","0","0"
"3187072","","","","0","0","0","","",""
"3199424","","","","","","","0","0","0"
"3199840","0","0","0","","","","","",""
"3199968","","","","0.001953125","0.001953125","0.001953125","","",""
"3212448","","","","","","","0","0","0"
"3212544","","","","0.0078125","0.0078125","0.0078125","","",""
"3212704","0","0","0","","","","","",""
"3225312","","","","","","","0","0","0"
"3225504","","","","0.001953125","0.001953125","0.001953125","","",""
"3225536","0","0","0","","","","","",""
"3237312","0","0","0","","","","","",""
"3238144","","","","0","0","0","","",""
"3238336","","","","","","","0","0","0"
"3250784","","","","","","","0","0","0"
"3251040","0","0","0","","","","","",""
"3251168","","","","0","0","0","","",""
"3261952","0.005859375","0.005859375","0.005859375","","","","","",""
"3263776","","","","","","","0","0","0"
"3263904","","","","0.01171875","0.01171875","0.01171875","","",""
"3275424","","","","0","0","0","","",""
"3275616","0","0","0","","","","","",""
"3276480","","","","","","","0","0","0"
"3289344","0.005859375","0.005859375","0.005859375","","","","","",""
"3289408","","","","0","0","0","","",""
"3289568","","","","","","","0","0","0"
"3301728","","","","0","0","0","","",""
"3302176","0","0","0","","","","","",""
"3302368","","","","","","","0","0","0"
"3313760","","","","","","","0","0","0"
"3314464","","","","0","0","0","","",""
"3314560","0","0","0","","","","","",""
"3327520","","","","0","0","0","","",""
"3327616","","","","","","","0","0","0"
"3327872","0.005859375","0.005859375","0.005859375","","","","","",""
"3338368","0.005859375","0.005859375","0.005859375","","","","","",""
"3340160","","","","0","0","0","","",""
"3340576","","","","","","","0","0","0"
"3351264","0","0","0","","","","","",""
"3353312","","","","0","0","0","","",""
"3353408","","","","","","","0","0","0"
"3365568","","","","","","","0","0","0"
"3366176","","","","0","0","0","","",""
"3366368","0","0","0","","","","","",""
"3378272","0","0","0","","","","","",""
"3378720","","","","","","","0","0","0"
"3378752","","","","0","0","0","","",""
"3391008","0","0","0","","","","","",""
"3391584","","","","","","","0","0","0"
"3391904","","","","0","0","0","","",""
"3403648","","","","","","","0","0","0"
"3403904","0","0","0","","","","","",""
"3404576","","","","0","0","0","","",""
"3416832","","","","","","","0","0","0"
"3416928","","","","0","0","0","","",""
"3417536","0.0234375","0.0234375","0.0234375","","","","","",""
"3429952","","","","0","0","0","","",""
"3430048","0","0","0","","","","","",""
"3430080","","","","","","","0","0","0"
"3442592","","","","","","","0","0","0"
"3442784","","","","0","0","0","","",""
"3443104","0","0","0","","","","","",""
"3454432","","","","","","","0","0","0"
"3455904","0.005859375","0.005859375","0.005859375","","","","","",""
"3455936","","","","0","0","0","","",""
"3467904","","","","","","","0","0","0"
"3468224","","","","0","0","0","","",""
"3468768","0","0","0","","","","","",""
"3480608","0","0","0","","","","","",""
"3480768","","","","0.005859375","0.005859375","0.005859375","","",""
"3481440","","","","","","","0","0","0"
"3493504","","","","0","0","0","","",""
"3493664","0.005859375","0.005859375","0.005859375","","","","","",""
"3493920","","","","","","","0","0","0"
"3505824","","","","","","","0","0","0"
"3506944","0","0","0","","","","","",""
"3507168","","","","0.001953125","0.001953125","0.001953125","","",""
"3519008","0.005859375","0.005859375","0.005859375","","","","","",""
"3519456","","","","","","","0","0","0"
"3519968","","","","0.00390625","0.00390625","0.00390625","","",""
"3532480","","","","0","0","0","","",""
"3532640","0","0","0","","","","","",""
"3532672","","","","","","","0","0","0"
"3544128","0","0","0","","","","","",""
"3544544","","","","","","","0.005859375","0.005859375","0.005859375"
"3545376","","","","0.005859375","0.005859375","0.005859375","","",""
"3557664","0","0","0","","","","","",""
"3558176","","","","","","","0","0","0"
"3558208","","","","0","0","0","","",""
"3570112","0","0","0","","","","","",""
"3570656","","","","","","","0","0","0"
"3571008","","","","0","0","0","","",""
"3583360","","","","0.01171875","0.01171875","0.01171875","","",""
"3583392","","","","","","","0","0","0"
"3583488","0","0","0","","","","","",""
"3594624","0.01171875","0.01171875","0.01171875","","","","","",""
"3596160","","","","0","0","0","","",""
"3596512","","","","","","","0","0","0"
"3609280","","","","","","","0","0","0"
"3609504","","","","0.005859375","0.005859375","0.005859375","","",""
"3609536","0","0","0","","","","","",""
"3622240","","","","0","0","0","","",""
"3622304","","","","","","","0","0","0"
"3622368","0.005859375","0.005859375","0.005859375","","","","","",""
"3634656","","","","0","0","0","","",""
"3635072","0","0","0","","","","0","0","0"
"3646528","","","","0.01171875","0.01171875","0.01171875","","",""
"3647232","0","0","0","","","","","",""
"3647936","","","","","","","0.01171875","0.01171875","0.01171875"
"3659744","","","","0.005859375","0.005859375","0.005859375","","",""
"3660608","","","","","","","0.041015625","0.041015625","0.041015625"
"3660672","0.005859375","0.005859375","0.005859375","","","","","",""
"3673024","","","","0","0","0","","",""
"3673120","","","","","","","0.0625","0.0625","0.0625"
"3673408","0","0","0","","","","","",""
"3685632","","","","0","0","0","","",""
"3686304","0","0","0","","","","0.095703125","0.095703125","0.095703125"
"3698400","","","","","","","0.107421875","0.107421875","0.107421875"
"3698560","0","0","0","","","","","",""
"3699008","","","","0","0","0","","",""
"3710560","0","0","0","","","","","",""
"3711648","","","","","","","0.119140625","0.119140625","0.119140625"
"3711680","","","","0","0","0","","",""
"3723136","","","","","","","0.125","0.125","0.125"
"3724032","0","0","0","","","","","",""
"3724640","","","","0","0","0","","",""
"3737376","0","0","0","","","","","",""
"3737472","","","","0.005859375","0.005859375","0.005859375","","",""
"3737536","","","","","","","0.14453125","0.14453125","0.14453125"
"3748736","","","","","","","0.150390625","0.150390625","0.150390625"
"3750240","0","0","0","","","","","",""
"3750336","","","","0","0","0","","",""
"3762784","","","","","","","0.173828125","0.173828125","0.173828125"
"3762880","","","","0","0","0","","",""
"3763072","0","0","0","","","","","",""
"3775264","","","","","","","0.1875","0.1875","0.1875"
"3775840","0.001953125","0.001953125","0.001953125","","","","","",""
"3775872","","","","0.01171875","0.01171875","0.01171875","","",""
"3787840","","","","0.005859375","0.005859375","0.005859375","","",""
"3788192","","","","","","","0.203125","0.203125","0.203125"
"3788672","0.00390625","0.00390625","0.00390625","","","","","",""
"3801088","","","","0","0","0","","",""
"3801408","0","0","0","","","","","",""
"3801536","","","","","","","0.224609375","0.224609375","0.224609375"
"3814080","","","","","","","0.244140625","0.244140625","0.244140625"
"3814176","","","","0","0","0","","",""
"3814208","0","0","0","","","","","",""
"3825824","0.005859375","0.005859375","0.005859375","","","","","",""
"3826976","","","","","","","0.25","0.25","0.25"
"3827072","","","","0","0","0","","",""
"3839296","","","","","","","0.25","0.25","0.25"
"3839712","0.005859375","0.005859375","0.005859375","","","","","",""
"3839968","","","","0","0","0","","",""
"3852352","","","","","","","0.25","0.25","0.25"
"3852384","0.005859375","0.005859375","0.005859375","","","","","",""
"3852736","","","","0.005859375","0.005859375","0.005859375","","",""
"3864096","","","","0","0","0","","",""
"3865504","0","0","0","","","","","",""
"3865568","","","","","","","0.28125","0.28125","0.28125"
"3877760","","","","0.005859375","0.005859375","0.005859375","","",""
"3878016","","","","","","","0.306640625","0.306640625","0.306640625"
"3878368","0","0","0","","","","","",""
"3890144","","","","","","","0.369140625","0.369140625","0.369140625"
"3891008","0.01171875","0.01171875","0.01171875","","","","","",""
"3891104","","","","0.005859375","0.005859375","0.005859375","","",""
"3903072","","","","0","0","0","","",""
"3903744","","","","","","","0.380859375","0.380859375","0.380859375"
"3903808","0","0","0","","","","","",""
"3915264","0","0","0","","","","","",""
"3915968","","","","0.005859375","0.005859375","0.005859375","","",""
"3916672","","","","","","","0.421875","0.421875","0.421875"
"3928512","","","","","","","0.451171875","0.451171875","0.451171875"
"3929568","0.005859375","0.005859375","0.005859375","0","0","0","","",""
"3941984","","","","","","","0.45703125","0.45703125","0.45703125"
"3942336","","","","0.005859375","0.005859375","0.005859375","","",""
"3942368","0","0","0","","","","","",""
"3954976","","","","0","0","0","","",""
"3955008","","","","","","","0.46875","0.46875","0.46875"
"3955040","0.017578125","0.017578125","0.017578125","","","","","",""
"3966624","0","0","0","","","","","",""
"3967776","","","","","","","0.4765625","0.4765625","0.4765625"
"3967968","","","","0","0","0","","",""
"3979776","0","0","0","","","","","",""
"3980192","","","","0","0","0","","",""
"3980640","","","","","","","0.494140625","0.494140625","0.494140625"
"3992000","0.01171875","0.01171875","0.01171875","","","","","",""
"3993184","","","","0","0","0","","",""
"3993568","","","","","","","0.5","0.5","0.5"
"4006208","0","0","0","0.005859375","0.005859375","0.005859375","","",""
"4006240","","","","","","","0.46484375","0.46484375","0.46484375"
"4018208","","","","","","","0.515625","0.515625","0.515625"
"4018944","0.00390625","0.00390625","0.00390625","0","0","0","","",""
"4031680","0.001953125","0.001953125","0.001953125","","","","","",""
"4031776","","","","","","","0.5546875","0.5546875","0.5546875"
"4031936","","","","0.005859375","0.005859375","0.005859375","","",""
"4044448","0","0","0","","","","0.5703125","0.5703125","0.5703125"
"4044544","","","","0.001953125","0.001953125","0.001953125","","",""
"4056608","","","","","","","0.59375","0.59375","0.59375"
"4057152","0","0","0","","","","","",""
"4057280","","","","0.00390625","0.00390625","0.00390625","","",""
"4069472","0","0","0","","","","","",""
"4069632","","","","","","","0.59375","0.59375","0.59375"
"4070080","","","","0.005859375","0.005859375","0.005859375","","",""
"4082976","0","0","0","","","","","",""
"4083008","","","","0","0","0","","",""
"4083104","","","","","","","0.61328125","0.61328125","0.61328125"
"4095008","0","0","0","","","","","",""
"4095616","","","","","","","0.650390625","0.650390625","0.650390625"
"4095872","","","","0","0","0","","",""
"4107744","","","","","","","0.67578125","0.67578125","0.67578125"
"4108416","0","0","0","0","0","0","","",""
"4121344","","","","0","0","0","","",""
"4121376","0.001953125","0.001953125","0.001953125","","","","","",""
"4121568","","","","","","","0.6953125","0.6953125","0.6953125"
"4133632","0.00390625","0.00390625","0.00390625","","","","","",""
"4133792","","","","","","","0.71875","0.71875","0.71875"
"4133920","","","","0","0","0","","",""
"4145152","","","","0.005859375","0.005859375","0.005859375","","",""
"4146144","0","0","0","","","","","",""
"4146976","","","","","","","0.71875","0.71875","0.71875"
"4159776","0","0","0","","","","","",""
"4159904","","","","0.01171875","0.01171875","0.01171875","0.71875","0.71875","0.71875"
"4171776","","","","0.00390625","0.00390625","0.00390625","","",""
"4172448","0","0","0","","","","","",""
"4172544","","","","","","","0.755859375","0.755859375","0.755859375"
"4185472","","","","","","","0.775390625","0.775390625","0.775390625"
"4185536","0.005859375","0.005859375","0.005859375","","","","","",""
"4185568","","","","0.001953125","0.001953125","0.001953125","","",""
"4195424","0","0","0","","","","","",""
"4196960","","","","0.01171875","0.01171875","0.01171875","","",""
"4198208","","","","","","","0.7890625","0.7890625","0.7890625"
"4209120","","","","0","0","0","","",""
"4211072","","","","","","","0.8125","0.8125","0.8125"
"4211136","0","0","0","","","","","",""
"4223744","","","","0","0","0","","",""
"4223872","","","","","","","0.8125","0.8125","0.8125"
