"Step","MDM_Kangaroo_25_3 - hierarchy_use/hierarchy_selected_4","MDM_Kangaroo_25_3 - hierarchy_use/hierarchy_selected_4__MIN","MDM_Kangaroo_25_3 - hierarchy_use/hierarchy_selected_4__MAX","MDM_Kangaroo_25_2 - hierarchy_use/hierarchy_selected_4","MDM_Kangaroo_25_2 - hierarchy_use/hierarchy_selected_4__MIN","MDM_Kangaroo_25_2 - hierarchy_use/hierarchy_selected_4__MAX","MDM_Kangaroo_25_1 - hierarchy_use/hierarchy_selected_4","MDM_Kangaroo_25_1 - hierarchy_use/hierarchy_selected_4__MIN","MDM_Kangaroo_25_1 - hierarchy_use/hierarchy_selected_4__MAX"
"8345248","0","0","0","","","","","",""
"8345440","","","","0","0","0","","",""
"8345472","","","","","","","0","0","0"
"8357568","0","0","0","","","","","",""
"8358144","","","","0","0","0","","",""
"8358208","","","","","","","0","0","0"
"8370752","","","","","","","0","0","0"
"8371008","0","0","0","","","","","",""
"8371136","","","","0","0","0","","",""
"8382976","","","","","","","0","0","0"
"8383360","0","0","0","","","","","",""
"8383712","","","","0","0","0","","",""
"8394720","","","","","","","0","0","0"
"8396256","0","0","0","","","","","",""
"8396576","","","","0","0","0","","",""
"8408096","0","0","0","","","","","",""
"8408832","","","","0","0","0","","",""
"8409536","","","","","","","0","0","0"
"8420736","0","0","0","","","","","",""
"8421952","","","","","","","0","0","0"
"8422336","","","","0","0","0","","",""
"8433664","","","","0","0","0","","",""
"8434784","","","","","","","0","0","0"
"8435072","0","0","0","","","","","",""
"8446848","0","0","0","","","","","",""
"8447616","","","","0","0","0","","",""
"8447680","","","","","","","0","0","0"
"8460128","","","","","","","0","0","0"
"8460224","","","","0","0","0","","",""
"8460416","0","0","0","","","","","",""
"8472320","","","","","","","0","0","0"
"8472992","0","0","0","","","","","",""
"8473440","","","","0","0","0","","",""
"8485536","0","0","0","","","","","",""
"8485920","","","","0","0","0","","",""
"8486336","","","","","","","0","0","0"
"8498496","","","","0","0","0","","",""
"8498688","0","0","0","","","","","",""
"8498944","","","","","","","0","0","0"
"8511520","0","0","0","","","","","",""
"8511712","","","","","","","0","0","0"
"8511776","","","","0","0","0","","",""
"8523840","","","","","","","0","0","0"
"8524256","0","0","0","","","","","",""
"8524512","","","","0","0","0","","",""
"8536864","","","","0","0","0","","",""
"8537152","","","","","","","0","0","0"
"8537408","0","0","0","","","","","",""
"8550048","0","0","0","","","","0.005859375","0.005859375","0.005859375"
"8550336","","","","0","0","0","","",""
"8560928","0","0","0","","","","","",""
"8562688","","","","0","0","0","","",""
"8562816","","","","","","","0.005859375","0.005859375","0.005859375"
"8575776","","","","0","0","0","","",""
"8575840","","","","","","","0","0","0"
"8575936","0","0","0","","","","","",""
"8587552","0","0","0","","","","","",""
"8588288","","","","","","","0.005859375","0.005859375","0.005859375"
"8588352","","","","0","0","0","","",""
"8600672","0.005859375","0.005859375","0.005859375","","","","","",""
"8600992","","","","0","0","0","","",""
"8601408","","","","","","","0.005859375","0.005859375","0.005859375"
"8613152","0","0","0","","","","","",""
"8613952","","","","0","0","0","","",""
"8614304","","","","","","","0","0","0"
"8626720","0","0","0","","","","0","0","0"
"8627104","","","","0","0","0","","",""
"8637312","0","0","0","","","","","",""
"8639712","","","","0","0","0","","",""
"8639840","","","","","","","0","0","0"
"8651552","","","","","","","0.01171875","0.01171875","0.01171875"
"8652128","","","","0.001953125","0.001953125","0.001953125","","",""
"8652736","0","0","0","","","","","",""
"8664512","","","","0.00390625","0.00390625","0.00390625","","",""
"8665312","","","","","","","0","0","0"
"8665472","0","0","0","","","","","",""
"8677792","","","","","","","0","0","0"
"8678176","0","0","0","","","","","",""
"8678336","","","","0","0","0","","",""
"8690720","","","","","","","0","0","0"
"8690816","","","","0","0","0","","",""
"8690944","0","0","0","","","","","",""
"8702880","","","","0","0","0","","",""
"8703264","0","0","0","","","","","",""
"8703968","","","","","","","0","0","0"
"8716544","","","","","","","0","0","0"
"8716576","","","","0","0","0","","",""
"8716704","0","0","0","","","","","",""
"8729280","","","","0","0","0","","",""
"8729440","0","0","0","","","","","",""
"8729504","","","","","","","0","0","0"
"8741824","","","","","","","0","0","0"
"8741888","0","0","0","","","","","",""
"8742080","","","","0","0","0","","",""
"8753344","0","0","0","","","","","",""
"8754144","","","","0","0","0","","",""
"8754848","","","","","","","0","0","0"
"8767232","0","0","0","","","","","",""
"8767840","","","","","","","0.001953125","0.001953125","0.001953125"
"8767936","","","","0","0","0","","",""
"8779136","0","0","0","","","","","",""
"8779968","","","","","","","0.00390625","0.00390625","0.00390625"
"8780640","","","","0","0","0","","",""
"8792448","","","","","","","0","0","0"
"8792928","","","","0.005859375","0.005859375","0.005859375","","",""
"8793472","0","0","0","","","","","",""
"8805472","","","","0.001953125","0.001953125","0.001953125","","",""
"8805920","","","","","","","0","0","0"
"8806336","0","0","0","","","","","",""
"8816448","","","","","","","0.005859375","0.005859375","0.005859375"
"8818208","","","","0.00390625","0.00390625","0.00390625","","",""
"8818528","0","0","0","","","","","",""
"8830944","0","0","0","","","","","",""
"8831200","","","","0","0","0","","",""
"8831552","","","","","","","0","0","0"
"8842912","","","","","","","0","0","0"
"8844032","0","0","0","","","","","",""
"8844384","","","","0.005859375","0.005859375","0.005859375","","",""
"8856832","0","0","0","","","","","",""
"8857376","","","","0","0","0","","",""
"8857568","","","","","","","0.005859375","0.005859375","0.005859375"
"8869536","0","0","0","","","","","",""
"8870272","","","","0","0","0","","",""
"8870368","","","","","","","0","0","0"
"8882080","","","","","","","0.017578125","0.017578125","0.017578125"
"8882112","0","0","0","","","","","",""
"8883168","","","","0.01171875","0.01171875","0.01171875","","",""
"8893728","","","","0","0","0","","",""
"8895328","0","0","0","","","","","",""
"8895776","","","","","","","0.009765625","0.009765625","0.009765625"
"8908256","","","","0.017578125","0.017578125","0.017578125","","",""
"8908704","0","0","0","","","","0.01953125","0.01953125","0.01953125"
"8920544","","","","","","","0.005859375","0.005859375","0.005859375"
"8921216","0","0","0","","","","","",""
"8921504","","","","0.0078125","0.0078125","0.0078125","","",""
"8931744","0","0","0","","","","","",""
"8933376","","","","0.009765625","0.009765625","0.009765625","","",""
"8933920","","","","","","","0","0","0"
"8946176","","","","","","","0.005859375","0.005859375","0.005859375"
"8946976","","","","0","0","0","","",""
"8947040","0","0","0","","","","","",""
"8958688","","","","0","0","0","","",""
"8959488","0","0","0","","","","","",""
"8959776","","","","","","","0.017578125","0.017578125","0.017578125"
"8972160","","","","0","0","0","","",""
"8972608","","","","","","","0.01171875","0.01171875","0.01171875"
"8972736","0","0","0","","","","","",""
"8985216","","","","0.005859375","0.005859375","0.005859375","0.017578125","0.017578125","0.017578125"
"8985568","0","0","0","","","","","",""
"8995904","","","","","","","0.029296875","0.029296875","0.029296875"
"8997728","0","0","0","0","0","0","","",""
"9010784","0","0","0","","","","","",""
"9010912","","","","","","","0.025390625","0.025390625","0.025390625"
"9011072","","","","0.005859375","0.005859375","0.005859375","","",""
"9023200","0","0","0","","","","","",""
"9023488","","","","0.005859375","0.005859375","0.005859375","","",""
"9023584","","","","","","","0.0390625","0.0390625","0.0390625"
"9035872","","","","0.017578125","0.017578125","0.017578125","","",""
"9036416","0.005859375","0.005859375","0.005859375","","","","","",""
"9036704","","","","","","","0.060546875","0.060546875","0.060546875"
"9048960","","","","0.009765625","0.009765625","0.009765625","","",""
"9049024","","","","","","","0.052734375","0.052734375","0.052734375"
"9049248","0","0","0","","","","","",""
"9062112","","","","","","","0.068359375","0.068359375","0.068359375"
"9062144","0.01171875","0.01171875","0.01171875","","","","","",""
"9062336","","","","0.001953125","0.001953125","0.001953125","","",""
"9074016","","","","0","0","0","","",""
"9074720","0.037109375","0.037109375","0.037109375","","","","","",""
"9075168","","","","","","","0.08203125","0.08203125","0.08203125"
"9087392","0.052734375","0.052734375","0.052734375","","","","","",""
"9087712","","","","0.005859375","0.005859375","0.005859375","","",""
"9087872","","","","","","","0.09375","0.09375","0.09375"
"9099520","","","","","","","0.1171875","0.1171875","0.1171875"
"9099872","","","","0.005859375","0.005859375","0.005859375","","",""
"9100768","0.056640625","0.056640625","0.056640625","","","","","",""
"9112864","0.060546875","0.060546875","0.060546875","","","","","",""
"9113216","","","","","","","0.119140625","0.119140625","0.119140625"
"9113440","","","","0","0","0","","",""
"9125184","0.05859375","0.05859375","0.05859375","","","","","",""
"9125792","","","","","","","0.119140625","0.119140625","0.119140625"
"9126016","","","","0","0","0","","",""
"9138560","0.07421875","0.07421875","0.07421875","","","","","",""
"9139008","","","","","","","0.130859375","0.130859375","0.130859375"
"9139168","","","","0","0","0","","",""
"9151776","0.09765625","0.09765625","0.09765625","","","","","",""
"9151936","","","","0.01953125","0.01953125","0.01953125","0.138671875","0.138671875","0.138671875"
"9163488","","","","","","","0.171875","0.171875","0.171875"
"9163552","0.134765625","0.134765625","0.134765625","","","","","",""
"9164480","","","","0.013671875","0.013671875","0.013671875","","",""
"9176352","0.224609375","0.224609375","0.224609375","","","","","",""
"9177088","","","","","","","0.19921875","0.19921875","0.19921875"
"9177344","","","","0.013671875","0.013671875","0.013671875","","",""
"9186816","","","","0.005859375","0.005859375","0.005859375","","",""
"9189024","","","","","","","0.216796875","0.216796875","0.216796875"
"9190336","0.275390625","0.275390625","0.275390625","","","","","",""
"9202880","","","","","","","0.224609375","0.224609375","0.224609375"
"9203008","","","","0","0","0","","",""
"9203040","0.373046875","0.373046875","0.373046875","","","","","",""
"9215520","0.41796875","0.41796875","0.41796875","","","","","",""
"9215808","","","","","","","0.267578125","0.267578125","0.267578125"
"9215936","","","","0.01171875","0.01171875","0.01171875","","",""
"9225664","","","","0","0","0","","",""
"9227904","","","","","","","0.2578125","0.2578125","0.2578125"
"9228736","0.4375","0.4375","0.4375","","","","","",""
"9241280","0.4375","0.4375","0.4375","","","","","",""
"9241312","","","","0","0","0","","",""
"9241376","","","","","","","0.275390625","0.275390625","0.275390625"
"9252576","","","","0","0","0","","",""
"9253216","0.47265625","0.47265625","0.47265625","","","","","",""
"9253600","","","","","","","0.26953125","0.26953125","0.26953125"
"9266336","0.498046875","0.498046875","0.498046875","","","","","",""
"9266912","","","","0","0","0","0.30078125","0.30078125","0.30078125"
"9278048","0.49609375","0.49609375","0.49609375","","","","","",""
"9279616","","","","","","","0.279296875","0.279296875","0.279296875"
"9279936","","","","0","0","0","","",""
"9291232","0.51171875","0.51171875","0.51171875","","","","","",""
"9292352","","","","0","0","0","","",""
"9292448","","","","","","","0.28125","0.28125","0.28125"
"9305344","","","","","","","0.3046875","0.3046875","0.3046875"
"9305536","","","","0","0","0","","",""
"9305568","0.576171875","0.576171875","0.576171875","","","","","",""
"9315968","","","","","","","0.28125","0.28125","0.28125"
"9317664","","","","0","0","0","","",""
"9317792","0.640625","0.640625","0.640625","","","","","",""
"9330752","","","","","","","0.298828125","0.298828125","0.298828125"
"9330880","","","","0","0","0","","",""
"9331168","0.72265625","0.72265625","0.72265625","","","","","",""
"9341536","0.767578125","0.767578125","0.767578125","","","","","",""
"9343744","","","","","","","0.29296875","0.29296875","0.29296875"
"9343776","","","","0","0","0","","",""
"9356640","","","","","","","0.3046875","0.3046875","0.3046875"
"9356672","0.890625","0.890625","0.890625","","","","","",""
"9356704","","","","0.01171875","0.01171875","0.01171875","","",""
"9368896","0.99609375","0.99609375","0.99609375","","","","","",""
"9369376","","","","0.005859375","0.005859375","0.005859375","","",""
"9369472","","","","","","","0.298828125","0.298828125","0.298828125"
"9382080","","","","0.005859375","0.005859375","0.005859375","","",""
"9382240","","","","","","","0.3046875","0.3046875","0.3046875"
"9382368","1","1","1","","","","","",""
"9394784","","","","","","","0.3046875","0.3046875","0.3046875"
"9394976","1","1","1","0.017578125","0.017578125","0.017578125","","",""
"9407744","0.982421875","0.982421875","0.982421875","0.01171875","0.01171875","0.01171875","0.3046875","0.3046875","0.3046875"
"9419616","0.98828125","0.98828125","0.98828125","","","","","",""
"9420448","","","","","","","0.3203125","0.3203125","0.3203125"
"9420576","","","","0.01171875","0.01171875","0.01171875","","",""
"9431936","","","","","","","0.337890625","0.337890625","0.337890625"
"9432800","0.98828125","0.98828125","0.98828125","","","","","",""
"9432896","","","","0.037109375","0.037109375","0.037109375","","",""
"9443072","","","","","","","0.337890625","0.337890625","0.337890625"
"9444800","0.994140625","0.994140625","0.994140625","","","","","",""
"9446048","","","","0.0390625","0.0390625","0.0390625","","",""
"9458016","","","","","","","0.337890625","0.337890625","0.337890625"
"9458304","","","","0.04296875","0.04296875","0.04296875","","",""
"9458688","0.98828125","0.98828125","0.98828125","","","","","",""
"9471072","","","","0.01953125","0.01953125","0.01953125","","",""
"9471584","","","","","","","0.34375","0.34375","0.34375"
"9471648","1","1","1","","","","","",""
"9483360","1","1","1","","","","","",""
"9484480","","","","","","","0.3671875","0.3671875","0.3671875"
"9484704","","","","0.01953125","0.01953125","0.01953125","","",""
"9496352","","","","0.025390625","0.025390625","0.025390625","0.3671875","0.3671875","0.3671875"
"9497152","1","1","1","","","","","",""
"9509568","","","","","","","0.37109375","0.37109375","0.37109375"
"9509728","1","1","1","","","","","",""
"9510240","","","","0.015625","0.015625","0.015625","","",""
"9522688","","","","","","","0.369140625","0.369140625","0.369140625"
"9522912","1","1","1","","","","","",""
"9523168","","","","0.03515625","0.03515625","0.03515625","","",""
"9535168","","","","","","","0.369140625","0.369140625","0.369140625"
"9535232","","","","0.095703125","0.095703125","0.095703125","","",""
"9535616","1","1","1","","","","","",""
