"Step","MDM_Gravitar_25_3 - hierarchy_use/hierarchy_selected_4","MDM_Gravitar_25_3 - hierarchy_use/hierarchy_selected_4__MIN","MDM_Gravitar_25_3 - hierarchy_use/hierarchy_selected_4__MAX","MDM_Gravitar_25_2 - hierarchy_use/hierarchy_selected_4","MDM_Gravitar_25_2 - hierarchy_use/hierarchy_selected_4__MIN","MDM_Gravitar_25_2 - hierarchy_use/hierarchy_selected_4__MAX","MDM_Gravitar_25_1 - hierarchy_use/hierarchy_selected_4","MDM_Gravitar_25_1 - hierarchy_use/hierarchy_selected_4__MIN","MDM_Gravitar_25_1 - hierarchy_use/hierarchy_selected_4__MAX"
"27608320","0","0","0","","","","","",""
"27609280","","","","","","","1","1","1"
"27609536","","","","0","0","0","","",""
"27621376","0","0","0","","","","","",""
"27622304","","","","0","0","0","","",""
"27622368","","","","","","","1","1","1"
"27633760","","","","","","","1","1","1"
"27634464","","","","0","0","0","","",""
"27634976","0","0","0","","","","","",""
"27646368","","","","","","","1","1","1"
"27646560","0","0","0","","","","","",""
"27647488","","","","0","0","0","","",""
"27658144","0","0","0","","","","","",""
"27659584","","","","0","0","0","","",""
"27659904","","","","","","","1","1","1"
"27671904","","","","","","","1","1","1"
"27673280","0","0","0","","","","","",""
"27673472","","","","0","0","0","","",""
"27685856","","","","0","0","0","","",""
"27685888","0","0","0","","","","","",""
"27686208","","","","","","","1","1","1"
"27698464","","","","0","0","0","","",""
"27699136","","","","","","","1","1","1"
"27699168","0","0","0","","","","","",""
"27711744","","","","","","","1","1","1"
"27711776","","","","0","0","0","","",""
"27711872","0","0","0","","","","","",""
"27724128","","","","","","","1","1","1"
"27724608","0","0","0","0","0","0","","",""
"27737184","0","0","0","","","","","",""
"27737280","","","","","","","1","1","1"
"27737376","","","","0","0","0","","",""
"27749696","","","","0","0","0","","",""
"27750048","0","0","0","","","","","",""
"27750080","","","","","","","1","1","1"
"27762720","","","","0","0","0","","",""
"27763136","0","0","0","","","","","",""
"27763168","","","","","","","1","1","1"
"27774112","","","","","","","1","1","1"
"27774656","0","0","0","","","","","",""
"27775872","","","","0","0","0","","",""
"27787808","0","0","0","","","","","",""
"27788448","","","","0","0","0","","",""
"27788608","","","","","","","1","1","1"
"27800928","","","","","","","1","1","1"
"27801568","0","0","0","0","0","0","","",""
"27814048","","","","0","0","0","","",""
"27814080","0","0","0","","","","","",""
"27814112","","","","","","","1","1","1"
"27826592","","","","","","","1","1","1"
"27826688","","","","0","0","0","","",""
"27826880","0","0","0","","","","","",""
"27838752","","","","","","","1","1","1"
"27839392","","","","0","0","0","","",""
"27839488","0","0","0","","","","","",""
"27852000","","","","0","0","0","","",""
"27852640","","","","","","","1","1","1"
"27852672","0","0","0","","","","","",""
"27863456","0","0","0","","","","","",""
"27864896","","","","","","","1","1","1"
"27865248","","","","0","0","0","","",""
"27877472","","","","0","0","0","","",""
"27877696","0","0","0","","","","","",""
"27878080","","","","","","","1","1","1"
"27890304","0","0","0","","","","","",""
"27890368","","","","","","","1","1","1"
"27890848","","","","0","0","0","","",""
"27903040","0","0","0","","","","","",""
"27903392","","","","0","0","0","","",""
"27903808","","","","","","","1","1","1"
"27915648","0","0","0","","","","","",""
"27916512","","","","","","","1","1","1"
"27916704","","","","0","0","0","","",""
"27928608","","","","0","0","0","","",""
"27928960","","","","","","","1","1","1"
"27929504","0","0","0","","","","","",""
"27940768","","","","0","0","0","","",""
"27942176","","","","","","","1","1","1"
"27942240","0","0","0","","","","","",""
"27954272","","","","0","0","0","","",""
"27954624","0","0","0","","","","","",""
"27954720","","","","","","","1","1","1"
"27966112","","","","0","0","0","1","1","1"
"27967616","0","0","0","","","","","",""
"27979808","","","","","","","1","1","1"
"27980128","","","","0","0","0","","",""
"27980224","0","0","0","","","","","",""
"27992640","0","0","0","","","","","",""
"27993248","","","","0","0","0","","",""
"27993472","","","","","","","1","1","1"
"28004384","0","0","0","","","","","",""
"28005024","","","","0","0","0","","",""
"28006240","","","","","","","1","1","1"
"28018240","","","","0.005859375","0.005859375","0.005859375","","",""
"28019072","0","0","0","","","","","",""
"28019104","","","","","","","1","1","1"
"28031040","","","","","","","1","1","1"
"28031936","","","","0","0","0","","",""
"28031968","0","0","0","","","","","",""
"28043744","","","","0.005859375","0.005859375","0.005859375","","",""
"28044288","0","0","0","","","","","",""
"28044320","","","","","","","1","1","1"
"28056608","","","","0","0","0","","",""
"28056640","0","0","0","","","","","",""
"28057056","","","","","","","1","1","1"
"28069184","","","","0","0","0","","",""
"28069280","0","0","0","","","","","",""
"28070240","","","","","","","1","1","1"
"28082080","","","","","","","1","1","1"
"28082144","","","","0.001953125","0.001953125","0.001953125","","",""
"28082368","0","0","0","","","","","",""
"28094752","0","0","0","","","","","",""
"28095136","","","","","","","1","1","1"
"28095872","","","","0.009765625","0.009765625","0.009765625","","",""
"28107200","0","0","0","","","","","",""
"28107840","","","","0","0","0","","",""
"28108448","","","","","","","1","1","1"
"28119648","","","","0","0","0","","",""
"28119936","","","","","","","1","1","1"
"28121568","0","0","0","","","","","",""
"28133504","","","","","","","1","1","1"
"28133728","","","","0","0","0","","",""
"28134080","0","0","0","","","","","",""
"28146048","","","","0","0","0","","",""
"28146208","0","0","0","","","","","",""
"28146784","","","","","","","1","1","1"
"28159680","","","","","","","1","1","1"
"28159904","","","","0","0","0","","",""
"28159968","0","0","0","","","","","",""
"28170368","","","","","","","1","1","1"
"28171872","","","","0","0","0","","",""
"28172224","0","0","0","","","","","",""
"28184384","","","","","","","1","1","1"
"28184576","","","","0","0","0","","",""
"28184992","0","0","0","","","","","",""
"28196608","","","","","","","1","1","1"
"28197248","","","","0","0","0","","",""
"28198368","0","0","0","","","","","",""
"28210016","","","","0","0","0","","",""
"28210880","","","","","","","1","1","1"
"28211008","0","0","0","","","","","",""
"28223040","","","","","","","1","1","1"
"28223808","","","","0","0","0","","",""
"28223936","0","0","0","","","","","",""
"28236448","","","","","","","1","1","1"
"28236640","0","0","0","","","","","",""
"28236672","","","","0","0","0","","",""
"28248064","","","","0","0","0","1","1","1"
"28249184","0","0","0","","","","","",""
"28261120","","","","0","0","0","","",""
"28261760","0","0","0","","","","","",""
"28261920","","","","","","","1","1","1"
"28274784","","","","0","0","0","","",""
"28274880","0","0","0","","","","","",""
"28275008","","","","","","","1","1","1"
"28287008","","","","0","0","0","","",""
"28287328","0","0","0","","","","","",""
"28287424","","","","","","","1","1","1"
"28300160","0","0","0","0","0","0","1","1","1"
"28313440","0","0","0","","","","1","1","1"
"28313568","","","","0","0","0","","",""
"28325728","0","0","0","","","","","",""
"28325856","","","","0","0","0","","",""
"28326368","","","","","","","1","1","1"
"28338240","0","0","0","","","","","",""
"28339072","","","","0","0","0","1","1","1"
"28351296","","","","","","","1","1","1"
"28351808","","","","0","0","0","","",""
"28351904","0","0","0","","","","","",""
"28363616","","","","","","","1","1","1"
"28364192","0","0","0","","","","","",""
"28364256","","","","0.00390625","0.00390625","0.00390625","","",""
"28375232","","","","","","","1","1","1"
"28377376","","","","0.03125","0.03125","0.03125","","",""
"28377440","0","0","0","","","","","",""
"28390048","","","","0.017578125","0.017578125","0.017578125","","",""
"28390368","0","0","0","","","","1","1","1"
"28402880","","","","","","","1","1","1"
"28402912","0","0","0","","","","","",""
"28403104","","","","0","0","0","","",""
"28414656","0","0","0","","","","","",""
"28415296","","","","","","","1","1","1"
"28415904","","","","0","0","0","","",""
"28428000","0","0","0","","","","","",""
"28428384","","","","0","0","0","","",""
"28428480","","","","","","","1","1","1"
"28440160","0","0","0","","","","","",""
"28440320","","","","0.005859375","0.005859375","0.005859375","","",""
"28441472","","","","","","","1","1","1"
"28454048","","","","","","","1","1","1"
"28454176","0","0","0","","","","","",""
"28454272","","","","0.017578125","0.017578125","0.017578125","","",""
"28466080","0","0","0","","","","","",""
"28466848","","","","0.005859375","0.005859375","0.005859375","","",""
"28467072","","","","","","","0.98828125","0.98828125","0.98828125"
"28479136","","","","0","0","0","","",""
"28479168","0","0","0","","","","","",""
"28479840","","","","","","","1","1","1"
"28491296","","","","","","","1","1","1"
"28492672","0","0","0","","","","","",""
"28492736","","","","0","0","0","","",""
"28504320","","","","","","","1","1","1"
"28505472","0","0","0","","","","","",""
"28505568","","","","0","0","0","","",""
"28517728","0","0","0","","","","","",""
"28517984","","","","0.005859375","0.005859375","0.005859375","","",""
"28518240","","","","","","","1","1","1"
"28530656","0","0","0","","","","","",""
"28530720","","","","","","","1","1","1"
"28530944","","","","0","0","0","","",""
"28542336","0","0","0","","","","","",""
"28543808","","","","0","0","0","","",""
"28543904","","","","","","","1","1","1"
"28555104","","","","0","0","0","","",""
"28555936","0","0","0","","","","","",""
"28556768","","","","","","","1","1","1"
"28567232","","","","","","","1","1","1"
"28569216","","","","0","0","0","","",""
"28569472","0","0","0","","","","","",""
"28582048","","","","","","","1","1","1"
"28582272","","","","0","0","0","","",""
"28582368","0","0","0","","","","","",""
"28594688","","","","0","0","0","","",""
"28594720","","","","","","","1","1","1"
"28594944","0","0","0","","","","","",""
"28607360","0","0","0","0","0","0","","",""
"28607520","","","","","","","1","1","1"
"28618592","","","","","","","1","1","1"
"28620416","","","","0","0","0","","",""
"28620640","0","0","0","","","","","",""
"28633088","","","","","","","1","1","1"
"28633184","","","","0","0","0","","",""
"28633408","0","0","0","","","","","",""
"28646112","","","","","","","1","1","1"
"28646240","0","0","0","","","","","",""
"28646272","","","","0","0","0","","",""
"28658272","","","","","","","1","1","1"
"28658560","","","","0","0","0","","",""
"28658976","0","0","0","","","","","",""
"28670624","","","","0","0","0","","",""
"28671712","0","0","0","","","","","",""
"28671872","","","","","","","1","1","1"
"28683168","0","0","0","","","","","",""
"28684448","","","","","","","1","1","1"
"28684768","","","","0","0","0","","",""
"28695296","","","","","","","1","1","1"
"28697152","0","0","0","","","","","",""
"28697312","","","","0","0","0","","",""
"28709216","","","","0","0","0","","",""
"28709664","","","","","","","1","1","1"
"28710304","0","0","0","","","","","",""
"28722528","","","","0","0","0","","",""
"28722656","","","","","","","1","1","1"
"28722944","0","0","0","","","","","",""
"28734816","","","","","","","1","1","1"
"28735552","","","","0","0","0","","",""
"28735648","0","0","0","","","","","",""
"28747200","","","","0","0","0","","",""
"28748192","","","","","","","1","1","1"
"28748544","0","0","0","","","","","",""
"28760736","","","","0","0","0","","",""
"28761216","0","0","0","","","","","",""
"28761504","","","","","","","1","1","1"
"28772608","","","","","","","1","1","1"
"28773632","","","","0","0","0","","",""
"28774208","0","0","0","","","","","",""
"28785952","","","","","","","1","1","1"
"28786240","0","0","0","0","0","0","","",""
"28799456","","","","","","","1","1","1"
"28799552","","","","0","0","0","","",""
"28799872","0","0","0","","","","","",""
"28811552","","","","0","0","0","","",""
"28812352","","","","","","","1","1","1"
"28812672","0","0","0","","","","","",""
"28823584","0","0","0","","","","","",""
"28825088","","","","","","","1","1","1"
"28825472","","","","0","0","0","","",""
"28838080","0","0","0","","","","","",""
"28838176","","","","","","","1","1","1"
"28838240","","","","0","0","0","","",""
"28850400","0","0","0","","","","","",""
"28850528","","","","","","","1","1","1"
"28850688","","","","0","0","0","","",""
"28863616","","","","","","","1","1","1"
"28863840","0","0","0","","","","","",""
"28863936","","","","0","0","0","","",""
"28875712","","","","","","","1","1","1"
"28876512","0","0","0","","","","","",""
"28876736","","","","0","0","0","","",""
"28889248","0","0","0","","","","","",""
"28889312","","","","0","0","0","","",""
"28889472","","","","","","","1","1","1"
"28900416","0","0","0","","","","","",""
"28902208","","","","0","0","0","","",""
"28902240","","","","","","","1","1","1"
"28912096","","","","0","0","0","","",""
"28914240","","","","","","","1","1","1"
"28915168","0","0","0","","","","","",""
"28926656","","","","0","0","0","","",""
"28927584","0","0","0","","","","","",""
"28927904","","","","","","","1","1","1"
"28939680","0","0","0","","","","","",""
"28939904","","","","0","0","0","","",""
"28940064","","","","","","","1","1","1"
"28951744","","","","","","","1","1","1"
"28953472","0","0","0","","","","","",""
"28953536","","","","0","0","0","","",""
"28965120","","","","0.001953125","0.001953125","0.001953125","","",""
"28965568","","","","","","","1","1","1"
"28965984","0","0","0","","","","","",""
"28977536","0","0","0","","","","","",""
"28977920","","","","","","","1","1","1"
"28978272","","","","0.00390625","0.00390625","0.00390625","","",""
"28991552","0","0","0","","","","","",""
"28991840","","","","0","0","0","","",""
"28991872","","","","","","","1","1","1"
"29003776","0","0","0","","","","","",""
"29003840","","","","0","0","0","","",""
"29004704","","","","","","","1","1","1"
"29016384","0","0","0","","","","","",""
"29017344","","","","","","","1","1","1"
"29017408","","","","0","0","0","","",""
"29029344","0","0","0","","","","","",""
"29030016","","","","","","","1","1","1"
"29030368","","","","0","0","0","","",""
"29042752","0","0","0","0","0","0","1","1","1"
"29054880","0","0","0","","","","","",""
"29055392","","","","","","","0.994140625","0.994140625","0.994140625"
"29055776","","","","0","0","0","","",""
