"Step","MDM_Gravitar_25_3 - hierarchy_use/hierarchy_selected_5","MDM_Gravitar_25_3 - hierarchy_use/hierarchy_selected_5__MIN","MDM_Gravitar_25_3 - hierarchy_use/hierarchy_selected_5__MAX","MDM_Gravitar_25_2 - hierarchy_use/hierarchy_selected_5","MDM_Gravitar_25_2 - hierarchy_use/hierarchy_selected_5__MIN","MDM_Gravitar_25_2 - hierarchy_use/hierarchy_selected_5__MAX","MDM_Gravitar_25_1 - hierarchy_use/hierarchy_selected_5","MDM_Gravitar_25_1 - hierarchy_use/hierarchy_selected_5__MIN","MDM_Gravitar_25_1 - hierarchy_use/hierarchy_selected_5__MAX"
"2533856","1","1","1","","","","","",""
"2534272","","","","0.9921875","0.9921875","0.9921875","","",""
"2545600","1","1","1","","","","","",""
"2546528","","","","","","","1","1","1"
"2547136","","","","1","1","1","","",""
"2557952","0.994140625","0.994140625","0.994140625","","","","","",""
"2559200","","","","","","","1","1","1"
"2559424","","","","1","1","1","","",""
"2571360","","","","","","","1","1","1"
"2572352","0.994140625","0.994140625","0.994140625","","","","","",""
"2572736","","","","1","1","1","","",""
"2584544","","","","1","1","1","","",""
"2585088","","","","","","","1","1","1"
"2585312","1","1","1","","","","","",""
"2597504","1","1","1","","","","","",""
"2597952","","","","1","1","1","","",""
"2598112","","","","","","","1","1","1"
"2610336","","","","","","","1","1","1"
"2610912","","","","1","1","1","","",""
"2611072","1","1","1","","","","","",""
"2623808","","","","1","1","1","","",""
"2623904","1","1","1","","","","","",""
"2623936","","","","","","","1","1","1"
"2632352","","","","","","","1","1","1"
"2636128","0.994140625","0.994140625","0.994140625","","","","","",""
"2636640","","","","0.994140625","0.994140625","0.994140625","","",""
"2649312","","","","1","1","1","0.994140625","0.994140625","0.994140625"
"2649568","1","1","1","","","","","",""
"2661088","","","","","","","1","1","1"
"2661952","","","","1","1","1","","",""
"2662304","0.982421875","0.982421875","0.982421875","","","","","",""
"2672672","","","","","","","1","1","1"
"2674304","1","1","1","","","","","",""
"2674848","","","","1","1","1","","",""
"2687072","","","","1","1","1","","",""
"2687232","","","","","","","0.994140625","0.994140625","0.994140625"
"2687936","1","1","1","","","","","",""
"2700576","1","1","1","","","","","",""
"2700640","","","","1","1","1","","",""
"2700768","","","","","","","1","1","1"
"2712704","","","","","","","0.99609375","0.99609375","0.99609375"
"2712768","1","1","1","","","","","",""
"2713216","","","","0.98828125","0.98828125","0.98828125","","",""
"2725728","","","","1","1","1","","",""
"2726080","1","1","1","","","","","",""
"2726304","","","","","","","0.998046875","0.998046875","0.998046875"
"2738720","1","1","1","","","","","",""
"2738816","","","","","","","1","1","1"
"2738880","","","","1","1","1","","",""
"2751040","","","","0.994140625","0.994140625","0.994140625","","",""
"2751712","","","","","","","1","1","1"
"2751808","1","1","1","","","","","",""
"2761984","","","","","","","1","1","1"
"2764256","0.994140625","0.994140625","0.994140625","","","","","",""
"2764288","","","","1","1","1","","",""
"2777216","","","","1","1","1","","",""
"2777344","1","1","1","","","","","",""
"2777536","","","","","","","1","1","1"
"2788960","","","","","","","1","1","1"
"2789984","1","1","1","","","","","",""
"2790016","","","","1","1","1","","",""
"2802976","1","1","1","","","","1","1","1"
"2803136","","","","1","1","1","","",""
"2813824","","","","1","1","1","","",""
"2815168","","","","","","","0.998046875","0.998046875","0.998046875"
"2815488","1","1","1","","","","","",""
"2828032","1","1","1","","","","","",""
"2828288","","","","1","1","1","","",""
"2828704","","","","","","","0.99609375","0.99609375","0.99609375"
"2840928","","","","1","1","1","","",""
"2841088","1","1","1","","","","","",""
"2841408","","","","","","","1","1","1"
"2852800","","","","1","1","1","","",""
"2853760","1","1","1","","","","","",""
"2854112","","","","","","","1","1","1"
"2866208","","","","1","1","1","","",""
"2866656","0.990234375","0.990234375","0.990234375","","","","","",""
"2866784","","","","","","","0.99609375","0.99609375","0.99609375"
"2877952","0.998046875","0.998046875","0.998046875","","","","","",""
"2879136","","","","1","1","1","","",""
"2879808","","","","","","","0.998046875","0.998046875","0.998046875"
"2891616","1","1","1","","","","","",""
"2891648","","","","1","1","1","","",""
"2891680","","","","","","","0.994140625","0.994140625","0.994140625"
"2904800","","","","1","1","1","","",""
"2905312","1","1","1","","","","","",""
"2905536","","","","","","","1","1","1"
"2916320","","","","1","1","1","","",""
"2916640","","","","","","","1","1","1"
"2918016","0.994140625","0.994140625","0.994140625","","","","","",""
"2930016","1","1","1","","","","","",""
"2930080","","","","1","1","1","","",""
"2930976","","","","","","","1","1","1"
"2942720","1","1","1","","","","","",""
"2943744","","","","","","","0.994140625","0.994140625","0.994140625"
"2943936","","","","1","1","1","","",""
"2955904","","","","","","","1","1","1"
"2956288","","","","1","1","1","","",""
"2956608","1","1","1","","","","","",""
"2968320","","","","1","1","1","","",""
"2968640","","","","","","","1","1","1"
"2969472","1","1","1","","","","","",""
"2981504","","","","","","","0.994140625","0.994140625","0.994140625"
"2981664","1","1","1","","","","","",""
"2982304","","","","1","1","1","","",""
"2994912","","","","1","1","1","","",""
"2994976","","","","","","","1","1","1"
"2995104","1","1","1","","","","","",""
"3006656","1","1","1","","","","","",""
"3006784","","","","1","1","1","","",""
"3007168","","","","","","","0.9921875","0.9921875","0.9921875"
"3019776","","","","1","1","1","","",""
"3020352","","","","","","","0.99609375","0.99609375","0.99609375"
"3020512","1","1","1","","","","","",""
"3032896","","","","","","","1","1","1"
"3032928","","","","1","1","1","","",""
"3033216","0.994140625","0.994140625","0.994140625","","","","","",""
"3044960","1","1","1","","","","","",""
"3045568","","","","","","","0.998046875","0.998046875","0.998046875"
"3046304","","","","1","1","1","","",""
"3057792","","","","1","1","1","","",""
"3058240","1","1","1","","","","","",""
"3058624","","","","","","","0.99609375","0.99609375","0.99609375"
"3071424","","","","","","","1","1","1"
"3071840","","","","1","1","1","","",""
"3071872","1","1","1","","","","","",""
"3083456","","","","0.994140625","0.994140625","0.994140625","","",""
"3084608","1","1","1","","","","","",""
"3084640","","","","","","","1","1","1"
"3096192","0.99609375","0.99609375","0.99609375","","","","","",""
"3096608","","","","","","","0.994140625","0.994140625","0.994140625"
"3097376","","","","1","1","1","","",""
"3109312","","","","","","","1","1","1"
"3109792","","","","1","1","1","","",""
"3110272","0.998046875","0.998046875","0.998046875","","","","","",""
"3122560","1","1","1","","","","","",""
"3122880","","","","1","1","1","","",""
"3122912","","","","","","","1","1","1"
"3135584","","","","","","","1","1","1"
"3135712","","","","1","1","1","","",""
"3135968","1","1","1","","","","","",""
"3147616","","","","","","","1","1","1"
"3148480","","","","1","1","1","","",""
"3148704","1","1","1","","","","","",""
"3161024","0.994140625","0.994140625","0.994140625","","","","","",""
"3161056","","","","1","1","1","","",""
"3161536","","","","","","","0.994140625","0.994140625","0.994140625"
"3173952","1","1","1","","","","","",""
"3174144","","","","","","","1","1","1"
"3174368","","","","1","1","1","","",""
"3186784","","","","1","1","1","","",""
"3186848","1","1","1","","","","","",""
"3187008","","","","","","","0.994140625","0.994140625","0.994140625"
"3197984","1","1","1","","","","","",""
"3199776","","","","1","1","1","","",""
"3199968","","","","","","","1","1","1"
"3211392","","","","1","1","1","","",""
"3212512","","","","","","","1","1","1"
"3212576","1","1","1","","","","","",""
"3224320","","","","","","","1","1","1"
"3225536","","","","0.98828125","0.98828125","0.98828125","","",""
"3225568","0.98828125","0.98828125","0.98828125","","","","","",""
"3237408","","","","","","","1","1","1"
"3238176","0.98828125","0.98828125","0.98828125","1","1","1","","",""
"3250400","","","","","","","1","1","1"
"3250976","","","","1","1","1","","",""
"3251040","1","1","1","","","","","",""
"3263648","","","","1","1","1","","",""
"3263744","1","1","1","","","","","",""
"3263808","","","","","","","1","1","1"
"3276032","","","","","","","0.998046875","0.998046875","0.998046875"
"3276736","1","1","1","1","1","1","","",""
"3288480","1","1","1","","","","","",""
"3289248","","","","1","1","1","","",""
"3289504","","","","","","","0.99609375","0.99609375","0.99609375"
"3301728","","","","1","1","1","","",""
"3302016","1","1","1","","","","","",""
"3302176","","","","","","","1","1","1"
"3314528","","","","","","","1","1","1"
"3314816","","","","1","1","1","","",""
"3315104","1","1","1","","","","","",""
"3327136","","","","","","","1","1","1"
"3327936","1","1","1","","","","","",""
"3327968","","","","1","1","1","","",""
"3339904","1","1","1","","","","","",""
"3340192","","","","0.994140625","0.994140625","0.994140625","","",""
"3340608","","","","","","","1","1","1"
"3352032","","","","","","","1","1","1"
"3353216","","","","0.994140625","0.994140625","0.994140625","","",""
"3353568","1","1","1","","","","","",""
"3365536","","","","","","","1","1","1"
"3365792","","","","1","1","1","","",""
"3366176","1","1","1","","","","","",""
"3378336","1","1","1","","","","","",""
"3378944","","","","","","","0.98828125","0.98828125","0.98828125"
"3379104","","","","0.98828125","0.98828125","0.98828125","","",""
"3391328","1","1","1","","","","","",""
"3391488","","","","1","1","1","1","1","1"
"3403840","","","","1","1","1","","",""
"3404640","","","","","","","1","1","1"
"3404768","1","1","1","","","","","",""
"3415616","0.994140625","0.994140625","0.994140625","","","","","",""
"3417216","","","","","","","1","1","1"
"3417440","","","","1","1","1","","",""
"3428320","1","1","1","","","","","",""
"3429952","","","","1","1","1","","",""
"3430144","","","","","","","1","1","1"
"3440736","","","","","","","1","1","1"
"3443008","0.994140625","0.994140625","0.994140625","1","1","1","","",""
"3455552","","","","1","1","1","","",""
"3455680","0.994140625","0.994140625","0.994140625","","","","","",""
"3455840","","","","","","","1","1","1"
"3467968","","","","0.998046875","0.998046875","0.998046875","","",""
"3468160","1","1","1","","","","","",""
"3468608","","","","","","","1","1","1"
"3481184","","","","","","","1","1","1"
"3481472","","","","0.99609375","0.99609375","0.99609375","","",""
"3481536","1","1","1","","","","","",""
"3493536","1","1","1","","","","","",""
"3493728","","","","","","","1","1","1"
"3494368","","","","1","1","1","","",""
"3506880","","","","","","","1","1","1"
"3506912","","","","0.98828125","0.98828125","0.98828125","","",""
"3507040","1","1","1","","","","","",""
"3517664","1","1","1","","","","","",""
"3518656","","","","","","","0.99609375","0.99609375","0.99609375"
"3519744","","","","1","1","1","","",""
"3530400","","","","1","1","1","","",""
"3532608","","","","","","","0.998046875","0.998046875","0.998046875"
"3532640","1","1","1","","","","","",""
"3544608","","","","","","","1","1","1"
"3545152","","","","1","1","1","","",""
"3545344","1","1","1","","","","","",""
"3557728","","","","1","1","1","","",""
"3557984","1","1","1","","","","","",""
"3558080","","","","","","","0.990234375","0.990234375","0.990234375"
"3570016","0.994140625","0.994140625","0.994140625","","","","","",""
"3570624","","","","","","","0.998046875","0.998046875","0.998046875"
"3570656","","","","0.994140625","0.994140625","0.994140625","","",""
"3581216","","","","","","","1","1","1"
"3583136","1","1","1","","","","","",""
"3583456","","","","0.994140625","0.994140625","0.994140625","","",""
"3595456","1","1","1","","","","","",""
"3596288","","","","","","","1","1","1"
"3596384","","","","1","1","1","","",""
"3608096","1","1","1","","","","","",""
"3609056","","","","","","","0.994140625","0.994140625","0.994140625"
"3609248","","","","1","1","1","","",""
"3620576","","","","0.994140625","0.994140625","0.994140625","","",""
"3622240","","","","","","","1","1","1"
"3622304","0.994140625","0.994140625","0.994140625","","","","","",""
"3634048","","","","1","1","1","","",""
"3635008","1","1","1","","","","","",""
"3635072","","","","","","","1","1","1"
"3647008","","","","","","","1","1","1"
"3647104","","","","1","1","1","","",""
"3647328","1","1","1","","","","","",""
"3659872","","","","","","","1","1","1"
"3660448","","","","1","1","1","","",""
"3660672","1","1","1","","","","","",""
"3672640","","","","","","","1","1","1"
"3672896","","","","1","1","1","","",""
"3673152","1","1","1","","","","","",""
"3685888","","","","","","","1","1","1"
"3686048","","","","1","1","1","","",""
"3686272","0.994140625","0.994140625","0.994140625","","","","","",""
"3697504","","","","1","1","1","","",""
"3698720","","","","","","","1","1","1"
"3698944","1","1","1","","","","","",""
"3711616","1","1","1","","","","","",""
"3711840","","","","1","1","1","","",""
"3711904","","","","","","","1","1","1"
"3721760","1","1","1","","","","","",""
"3722752","","","","","","","0.994140625","0.994140625","0.994140625"
"3724576","","","","1","1","1","","",""
"3737056","","","","1","1","1","","",""
"3737216","","","","","","","1","1","1"
"3737440","1","1","1","","","","","",""
"3749568","","","","","","","0.994140625","0.994140625","0.994140625"
"3750016","0.99609375","0.99609375","0.99609375","","","","","",""
"3750240","","","","1","1","1","","",""
"3762336","","","","","","","1","1","1"
"3762560","","","","1","1","1","","",""
"3763008","0.998046875","0.998046875","0.998046875","","","","","",""
"3775616","","","","","","","1","1","1"
"3775680","0.98828125","0.98828125","0.98828125","","","","","",""
"3775744","","","","1","1","1","","",""
"3788352","","","","","","","0.994140625","0.994140625","0.994140625"
"3788384","","","","0.99609375","0.99609375","0.99609375","","",""
"3788576","0.98828125","0.98828125","0.98828125","","","","","",""
"3799968","","","","","","","1","1","1"
"3800320","0.994140625","0.994140625","0.994140625","","","","","",""
"3801376","","","","0.9921875","0.9921875","0.9921875","","",""
"3814048","1","1","1","","","","","",""
"3814240","","","","1","1","1","","",""
"3814304","","","","","","","0.994140625","0.994140625","0.994140625"
"3825600","1","1","1","","","","","",""
"3826720","","","","1","1","1","","",""
"3826912","","","","","","","0.994140625","0.994140625","0.994140625"
"3838144","","","","1","1","1","","",""
"3839840","0.994140625","0.994140625","0.994140625","","","","","",""
"3839936","","","","","","","0.994140625","0.994140625","0.994140625"
"3852000","","","","1","1","1","","",""
"3852320","1","1","1","","","","","",""
"3852512","","","","","","","0.994140625","0.994140625","0.994140625"
"3864960","0.994140625","0.994140625","0.994140625","","","","","",""
"3865024","","","","1","1","1","","",""
"3865088","","","","","","","1","1","1"
