"Step","MDM_Qbert_80_runseed=1 - hierarchy_use/hierarchy_selected_3","MDM_Qbert_80_runseed=1 - hierarchy_use/hierarchy_selected_3__MIN","MDM_Qbert_80_runseed=1 - hierarchy_use/hierarchy_selected_3__MAX","MDM_Qbert_80_runseed=0 - hierarchy_use/hierarchy_selected_3","MDM_Qbert_80_runseed=0 - hierarchy_use/hierarchy_selected_3__MIN","MDM_Qbert_80_runseed=0 - hierarchy_use/hierarchy_selected_3__MAX","MDM_Qbert_80 - hierarchy_use/hierarchy_selected_3","MDM_Qbert_80 - hierarchy_use/hierarchy_selected_3__MIN","MDM_Qbert_80 - hierarchy_use/hierarchy_selected_3__MAX"
"2316352","","","","","","","0.01171875","0.01171875","0.01171875"
"2329344","","","","","","","0","0","0"
"2329504","0.248046875","0.248046875","0.248046875","0.99609375","0.99609375","0.99609375","","",""
"2341472","0.28515625","0.28515625","0.28515625","","","","","",""
"2341984","","","","0.998046875","0.998046875","0.998046875","","",""
"2342016","","","","","","","0","0","0"
"2354592","","","","0.994140625","0.994140625","0.994140625","","",""
"2354752","","","","","","","0","0","0"
"2354880","0.26171875","0.26171875","0.26171875","","","","","",""
"2367488","0.2734375","0.2734375","0.2734375","","","","","",""
"2367776","","","","0.984375","0.984375","0.984375","","",""
"2367904","","","","","","","0","0","0"
"2380256","","","","0.98046875","0.98046875","0.98046875","","",""
"2380704","0.26171875","0.26171875","0.26171875","","","","0","0","0"
"2393120","","","","0.98828125","0.98828125","0.98828125","","",""
"2393344","0.25","0.25","0.25","","","","","",""
"2393376","","","","","","","0.0078125","0.0078125","0.0078125"
"2405568","","","","","","","0.00390625","0.00390625","0.00390625"
"2406240","","","","0.978515625","0.978515625","0.978515625","","",""
"2406272","0.265625","0.265625","0.265625","","","","","",""
"2418752","","","","","","","0","0","0"
"2419008","0.29296875","0.29296875","0.29296875","0.986328125","0.986328125","0.986328125","","",""
"2431200","","","","","","","0","0","0"
"2431744","","","","1","1","1","","",""
"2431776","0.33203125","0.33203125","0.33203125","","","","","",""
"2444064","","","","1","1","1","","",""
"2444480","","","","","","","0","0","0"
"2444768","0.3515625","0.3515625","0.3515625","","","","","",""
"2457152","","","","0.994140625","0.994140625","0.994140625","","",""
"2457216","0.400390625","0.400390625","0.400390625","","","","","",""
"2457472","","","","","","","0","0","0"
"2469664","","","","","","","0.0078125","0.0078125","0.0078125"
"2470144","0.4140625","0.4140625","0.4140625","","","","","",""
"2470336","","","","1","1","1","","",""
"2482016","","","","","","","0.00390625","0.00390625","0.00390625"
"2482624","0.451171875","0.451171875","0.451171875","","","","","",""
"2482912","","","","1","1","1","","",""
"2495200","","","","1","1","1","","",""
"2495520","","","","","","","0","0","0"
"2495776","0.48828125","0.48828125","0.48828125","","","","","",""
"2508352","0.521484375","0.521484375","0.521484375","","","","","",""
"2508544","","","","1","1","1","0","0","0"
"2521120","","","","0.98828125","0.98828125","0.98828125","","",""
"2521440","","","","","","","0","0","0"
"2521536","0.560546875","0.560546875","0.560546875","","","","","",""
"2533504","0.59375","0.59375","0.59375","","","","","",""
"2534304","","","","0.982421875","0.982421875","0.982421875","","",""
"2534368","","","","","","","0","0","0"
"2546720","","","","0.994140625","0.994140625","0.994140625","","",""
"2546752","","","","","","","0","0","0"
"2546816","0.59375","0.59375","0.59375","","","","","",""
"2559552","","","","1","1","1","","",""
"2559648","0.59375","0.59375","0.59375","","","","0","0","0"
"2572352","","","","1","1","1","","",""
"2572448","0.60546875","0.60546875","0.60546875","","","","","",""
"2572480","","","","","","","0","0","0"
"2584896","","","","","","","0","0","0"
"2585408","0.6015625","0.6015625","0.6015625","1","1","1","","",""
"2597664","0.619140625","0.619140625","0.619140625","","","","","",""
"2598080","","","","1","1","1","","",""
"2598144","","","","","","","0","0","0"
"2610688","","","","","","","0","0","0"
"2610816","0.619140625","0.619140625","0.619140625","","","","","",""
"2611040","","","","1","1","1","","",""
"2622560","0.650390625","0.650390625","0.650390625","","","","","",""
"2623840","","","","","","","0","0","0"
"2623904","","","","0.974609375","0.974609375","0.974609375","","",""
"2636672","","","","","","","0","0","0"
"2636736","0.67578125","0.67578125","0.67578125","0.96875","0.96875","0.96875","","",""
"2648864","","","","0.974609375","0.974609375","0.974609375","","",""
"2649024","","","","","","","0","0","0"
"2649440","0.724609375","0.724609375","0.724609375","","","","","",""
"2661920","0.7578125","0.7578125","0.7578125","","","","","",""
"2662048","","","","0.994140625","0.994140625","0.994140625","","",""
"2662336","","","","","","","0","0","0"
"2674496","","","","1","1","1","","",""
"2674848","0.78125","0.78125","0.78125","","","","","",""
"2674912","","","","","","","0","0","0"
"2687232","","","","1","1","1","","",""
"2687328","0.78125","0.78125","0.78125","","","","","",""
"2687584","","","","","","","0","0","0"
"2700128","","","","0.994140625","0.994140625","0.994140625","","",""
"2700608","0.783203125","0.783203125","0.783203125","","","","","",""
"2700768","","","","","","","0","0","0"
"2712448","","","","","","","0","0","0"
"2713440","0.8125","0.8125","0.8125","","","","","",""
"2713504","","","","0.99609375","0.99609375","0.99609375","","",""
"2725664","0.8125","0.8125","0.8125","","","","","",""
"2725728","","","","0.98046875","0.98046875","0.98046875","","",""
"2726016","","","","","","","0","0","0"
"2738688","","","","","","","0","0","0"
"2739008","0.8125","0.8125","0.8125","","","","","",""
"2739168","","","","0.994140625","0.994140625","0.994140625","","",""
"2749536","","","","","","","0","0","0"
"2751680","0.8125","0.8125","0.8125","","","","","",""
"2751712","","","","0.994140625","0.994140625","0.994140625","","",""
"2763648","0.8125","0.8125","0.8125","","","","","",""
"2764064","","","","","","","0.005859375","0.005859375","0.005859375"
"2764480","","","","0.994140625","0.994140625","0.994140625","","",""
"2777152","","","","","","","0","0","0"
"2777248","0.8125","0.8125","0.8125","","","","","",""
"2777344","","","","0.990234375","0.990234375","0.990234375","","",""
"2789984","0.8125","0.8125","0.8125","","","","","",""
"2790048","","","","","","","0","0","0"
"2790240","","","","0.958984375","0.958984375","0.958984375","","",""
"2802560","","","","0.974609375","0.974609375","0.974609375","","",""
"2802976","","","","","","","0","0","0"
"2803104","0.8125","0.8125","0.8125","","","","","",""
"2815616","0.8125","0.8125","0.8125","","","","","",""
"2815680","","","","","","","0","0","0"
"2815904","","","","0.9765625","0.9765625","0.9765625","","",""
"2827392","","","","","","","0.00390625","0.00390625","0.00390625"
"2828576","","","","0.99609375","0.99609375","0.99609375","","",""
"2828608","0.818359375","0.818359375","0.818359375","","","","","",""
"2841536","","","","0.986328125","0.986328125","0.986328125","","",""
"2841568","0.8125","0.8125","0.8125","","","","0.001953125","0.001953125","0.001953125"
"2853600","","","","0.9765625","0.9765625","0.9765625","","",""
"2854144","","","","","","","0.005859375","0.005859375","0.005859375"
"2854176","0.8125","0.8125","0.8125","","","","","",""
"2866656","","","","","","","0.005859375","0.005859375","0.005859375"
"2867008","","","","0.99609375","0.99609375","0.99609375","","",""
"2867136","0.796875","0.796875","0.796875","","","","","",""
"2878560","0.8046875","0.8046875","0.8046875","","","","","",""
"2878976","","","","0.96875","0.96875","0.96875","","",""
"2879424","","","","","","","0","0","0"
"2892384","0.84375","0.84375","0.84375","","","","","",""
"2892576","","","","0.966796875","0.966796875","0.966796875","","",""
"2892704","","","","","","","0","0","0"
"2905088","","","","0.943359375","0.943359375","0.943359375","","",""
"2905504","0.84375","0.84375","0.84375","","","","","",""
"2905536","","","","","","","0","0","0"
"2917920","","","","0.97265625","0.97265625","0.97265625","","",""
"2918144","","","","","","","0","0","0"
"2918176","0.84375","0.84375","0.84375","","","","","",""
"2930336","0.84375","0.84375","0.84375","","","","","",""
"2930880","","","","","","","0","0","0"
"2931104","","","","0.94921875","0.94921875","0.94921875","","",""
"2943200","0.84375","0.84375","0.84375","","","","","",""
"2943968","","","","0.875","0.875","0.875","0","0","0"
"2956416","","","","0.859375","0.859375","0.859375","","",""
"2956640","0.85546875","0.85546875","0.85546875","","","","","",""
"2956768","","","","","","","0","0","0"
"2968448","","","","","","","0","0","0"
"2969440","","","","0.869140625","0.869140625","0.869140625","","",""
"2969472","0.865234375","0.865234375","0.865234375","","","","","",""
"2981696","","","","","","","0","0","0"
"2981984","0.90625","0.90625","0.90625","","","","","",""
"2982208","","","","0.892578125","0.892578125","0.892578125","","",""
"2994144","","","","","","","0","0","0"
"2995104","0.90625","0.90625","0.90625","0.857421875","0.857421875","0.857421875","","",""
"3007040","","","","","","","0","0","0"
"3007232","","","","0.857421875","0.857421875","0.857421875","","",""
"3007872","0.90625","0.90625","0.90625","","","","","",""
"3019552","","","","0.84375","0.84375","0.84375","","",""
"3019872","","","","","","","0","0","0"
"3020608","0.900390625","0.900390625","0.900390625","","","","","",""
"3032960","","","","0.82421875","0.82421875","0.82421875","","",""
"3032992","0.90625","0.90625","0.90625","","","","","",""
"3033120","","","","","","","0","0","0"
"3045696","","","","","","","0","0","0"
"3046016","","","","0.818359375","0.818359375","0.818359375","","",""
"3046112","0.90625","0.90625","0.90625","","","","","",""
"3058944","","","","","","","0","0","0"
"3059040","","","","0.8125","0.8125","0.8125","","",""
"3059072","0.90625","0.90625","0.90625","","","","","",""
"3071744","","","","0.80078125","0.80078125","0.80078125","","",""
"3071776","0.90625","0.90625","0.90625","","","","","",""
"3071872","","","","","","","0","0","0"
"3083488","","","","0.779296875","0.779296875","0.779296875","","",""
"3084640","","","","","","","0","0","0"
"3084704","0.90625","0.90625","0.90625","","","","","",""
"3095680","","","","0.75","0.75","0.75","","",""
"3096992","0.90625","0.90625","0.90625","","","","","",""
"3097408","","","","","","","0","0","0"
"3109600","","","","0.75","0.75","0.75","","",""
"3110144","","","","","","","0","0","0"
"3110208","0.90625","0.90625","0.90625","","","","","",""
"3122720","0.90625","0.90625","0.90625","","","","","",""
"3122784","","","","","","","0","0","0"
"3122976","","","","0.751953125","0.751953125","0.751953125","","",""
"3135616","","","","","","","0","0","0"
"3135904","","","","0.76953125","0.76953125","0.76953125","","",""
"3135936","0.90625","0.90625","0.90625","","","","","",""
"3148512","0.90625","0.90625","0.90625","","","","","",""
"3148608","","","","0.74609375","0.74609375","0.74609375","","",""
"3148736","","","","","","","0","0","0"
"3161408","","","","","","","0.001953125","0.001953125","0.001953125"
"3161472","","","","0.73828125","0.73828125","0.73828125","","",""
"3161536","0.90625","0.90625","0.90625","","","","","",""
"3172704","","","","0.716796875","0.716796875","0.716796875","","",""
"3173504","0.90625","0.90625","0.90625","","","","","",""
"3174304","","","","","","","0.009765625","0.009765625","0.009765625"
"3187008","","","","0.6953125","0.6953125","0.6953125","","",""
"3187040","0.90625","0.90625","0.90625","","","","","",""
"3187104","","","","","","","0.005859375","0.005859375","0.005859375"
"3199584","0.90625","0.90625","0.90625","0.673828125","0.673828125","0.673828125","","",""
"3199904","","","","","","","0","0","0"
"3212416","","","","","","","0.01171875","0.01171875","0.01171875"
"3212480","","","","0.658203125","0.658203125","0.658203125","","",""
"3212736","0.90625","0.90625","0.90625","","","","","",""
"3224992","0.90625","0.90625","0.90625","","","","","",""
"3225440","","","","0.625","0.625","0.625","","",""
"3225504","","","","","","","0.005859375","0.005859375","0.005859375"
"3237984","0.90625","0.90625","0.90625","","","","0.005859375","0.005859375","0.005859375"
"3238368","","","","0.59765625","0.59765625","0.59765625","","",""
"3250816","0.90625","0.90625","0.90625","","","","","",""
"3251072","","","","0.5625","0.5625","0.5625","","",""
"3251168","","","","","","","0.005859375","0.005859375","0.005859375"
"3263456","","","","0.5390625","0.5390625","0.5390625","","",""
"3263584","","","","","","","0","0","0"
"3263776","0.90625","0.90625","0.90625","","","","","",""
"3276192","0.90625","0.90625","0.90625","","","","","",""
"3276608","","","","0.486328125","0.486328125","0.486328125","0","0","0"
"3289152","0.90625","0.90625","0.90625","","","","","",""
"3289344","","","","0.474609375","0.474609375","0.474609375","","",""
"3289568","","","","","","","0","0","0"
"3301760","","","","0.474609375","0.474609375","0.474609375","","",""
"3302304","0.90625","0.90625","0.90625","","","","","",""
"3302368","","","","","","","0","0","0"
"3314624","","","","","","","0","0","0"
"3314784","","","","0.46875","0.46875","0.46875","","",""
"3315168","0.90625","0.90625","0.90625","","","","","",""
"3327456","","","","","","","0","0","0"
"3327840","","","","0.462890625","0.462890625","0.462890625","","",""
"3327904","0.90625","0.90625","0.90625","","","","","",""
"3340544","","","","0.439453125","0.439453125","0.439453125","","",""
"3340576","0.90625","0.90625","0.90625","","","","","",""
"3340736","","","","","","","0","0","0"
"3353312","0.90625","0.90625","0.90625","","","","","",""
"3353376","","","","0.435546875","0.435546875","0.435546875","","",""
"3353440","","","","","","","0.005859375","0.005859375","0.005859375"
"3365472","","","","0.40625","0.40625","0.40625","","",""
"3366240","","","","","","","0","0","0"
"3366304","0.90625","0.90625","0.90625","","","","","",""
"3378848","","","","0.400390625","0.400390625","0.400390625","","",""
"3379040","0.90625","0.90625","0.90625","","","","0.01171875","0.01171875","0.01171875"
"3390976","","","","0.3671875","0.3671875","0.3671875","","",""
"3391424","","","","","","","0","0","0"
"3391552","0.92578125","0.92578125","0.92578125","","","","","",""
"3403168","","","","","","","0.015625","0.015625","0.015625"
"3404032","0.9375","0.9375","0.9375","","","","","",""
"3404672","","","","0.361328125","0.361328125","0.361328125","","",""
"3414624","0.9375","0.9375","0.9375","","","","","",""
"3416736","","","","","","","0.001953125","0.001953125","0.001953125"
"3417568","","","","0.35546875","0.35546875","0.35546875","","",""
"3430336","0.9375","0.9375","0.9375","","","","0.005859375","0.005859375","0.005859375"
"3430368","","","","0.314453125","0.314453125","0.314453125","","",""
"3442976","0.9375","0.9375","0.9375","","","","","",""
"3443072","","","","","","","0","0","0"
"3443136","","","","0.31640625","0.31640625","0.31640625","","",""
"3455488","0.9375","0.9375","0.9375","","","","","",""
"3455936","","","","0.318359375","0.318359375","0.318359375","","",""
"3455968","","","","","","","0.005859375","0.005859375","0.005859375"
"3467584","0.9375","0.9375","0.9375","","","","","",""
"3467840","","","","0.322265625","0.322265625","0.322265625","","",""
"3468672","","","","","","","0.013671875","0.013671875","0.013671875"
"3479648","","","","0.287109375","0.287109375","0.287109375","","",""
"3480768","","","","","","","0.00390625","0.00390625","0.00390625"
"3481056","0.9375","0.9375","0.9375","","","","","",""
"3493216","","","","0.263671875","0.263671875","0.263671875","","",""
"3494080","","","","","","","0","0","0"
"3494208","0.9375","0.9375","0.9375","","","","","",""
"3507040","","","","0.21875","0.21875","0.21875","0","0","0"
"3507136","0.951171875","0.951171875","0.951171875","","","","","",""
"3519424","0.96875","0.96875","0.96875","","","","","",""
"3519936","","","","0.21484375","0.21484375","0.21484375","0","0","0"
"3532512","0.96875","0.96875","0.96875","","","","","",""
"3532736","","","","0.193359375","0.193359375","0.193359375","0.005859375","0.005859375","0.005859375"
"3545376","","","","0.1875","0.1875","0.1875","","",""
"3545440","0.96875","0.96875","0.96875","","","","","",""
"3545472","","","","","","","0","0","0"
"3557856","","","","","","","0","0","0"
"3557888","0.96875","0.96875","0.96875","","","","","",""
"3558048","","","","0.1875","0.1875","0.1875","","",""
"3570528","","","","0.1640625","0.1640625","0.1640625","","",""
"3571104","0.96875","0.96875","0.96875","","","","","",""
"3571168","","","","","","","0.005859375","0.005859375","0.005859375"
"3583520","","","","","","","0.01171875","0.01171875","0.01171875"
"3583680","0.96875","0.96875","0.96875","0.1484375","0.1484375","0.1484375","","",""
"3596544","0.974609375","0.974609375","0.974609375","","","","","",""
"3596736","","","","0.125","0.125","0.125","","",""
"3596768","","","","","","","0","0","0"
"3609088","","","","0.125","0.125","0.125","","",""
"3609568","0.986328125","0.986328125","0.986328125","","","","0.005859375","0.005859375","0.005859375"
"3621696","1","1","1","","","","","",""
"3621920","","","","0.125","0.125","0.125","","",""
"3622144","","","","","","","0.01171875","0.01171875","0.01171875"
"3634848","","","","0.103515625","0.103515625","0.103515625","","",""
"3634944","1","1","1","","","","","",""
"3635136","","","","","","","0","0","0"
"3646816","","","","0.0703125","0.0703125","0.0703125","","",""
"3647808","0.994140625","0.994140625","0.994140625","","","","","",""
"3647968","","","","","","","0","0","0"
"3659680","","","","0.0625","0.0625","0.0625","","",""
"3660640","","","","","","","0.01171875","0.01171875","0.01171875"
"3660672","1","1","1","","","","","",""
"3673088","","","","0.05859375","0.05859375","0.05859375","","",""
"3673184","","","","","","","0.00390625","0.00390625","0.00390625"
"3673568","1","1","1","","","","","",""
"3686048","","","","0.03125","0.03125","0.03125","","",""
"3686240","1","1","1","","","","","",""
"3686272","","","","","","","0.0078125","0.0078125","0.0078125"
"3698752","1","1","1","","","","","",""
"3699008","","","","","","","0","0","0"
"3699136","","","","0.03125","0.03125","0.03125","","",""
